SiteID,SiteName,SampleDate,Year,Quadrat_Num,Elevation_Position,SpeciesName,Count,Quadrat_Size_sq_m,Density_individual2SqM
KEP_B05_RI_02,McCarty Fjord,2015-06-17,2015,12,Upper (1.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2015-06-17,2015,12,Upper (1.5 m MLLW),Lirabuccinum dirum,16,2,16
KEP_B05_RI_02,McCarty Fjord,2015-06-17,2015,12,Upper (1.5 m MLLW),Nucella spp.,3,2,3
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,1,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,1,Mid (0.5 m MLLW),Lirabuccinum dirum,0,2,0
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,1,Mid (0.5 m MLLW),Nucella spp.,0,2,0
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,1,Upper (1.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,1,Upper (1.5 m MLLW),Lirabuccinum dirum,18,2,18
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,1,Upper (1.5 m MLLW),Nucella spp.,6,2,6
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,2,Mid (0.5 m MLLW),Katharina tunicata,1,2,1
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,2,Mid (0.5 m MLLW),Lirabuccinum dirum,31,2,31
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,2,Mid (0.5 m MLLW),Nucella spp.,6,2,6
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,2,Upper (1.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,2,Upper (1.5 m MLLW),Lirabuccinum dirum,6,2,6
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,2,Upper (1.5 m MLLW),Nucella spp.,7,2,7
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,3,Mid (0.5 m MLLW),Katharina tunicata,5,2,5
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,3,Mid (0.5 m MLLW),Lirabuccinum dirum,89,2,89
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,3,Mid (0.5 m MLLW),Nucella spp.,5,2,5
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,3,Upper (1.5 m MLLW),Katharina tunicata,1,2,1
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,3,Upper (1.5 m MLLW),Lirabuccinum dirum,8,2,8
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,3,Upper (1.5 m MLLW),Nucella spp.,16,2,16
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,4,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,4,Mid (0.5 m MLLW),Lirabuccinum dirum,77,2,77
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,4,Mid (0.5 m MLLW),Nucella spp.,9,2,9
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,4,Upper (1.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,4,Upper (1.5 m MLLW),Lirabuccinum dirum,2,2,2
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,4,Upper (1.5 m MLLW),Nucella spp.,10,2,10
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,5,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,5,Mid (0.5 m MLLW),Lirabuccinum dirum,0,2,0
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,5,Mid (0.5 m MLLW),Nucella spp.,2,2,2
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,5,Upper (1.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,5,Upper (1.5 m MLLW),Lirabuccinum dirum,0,2,0
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,5,Upper (1.5 m MLLW),Nucella spp.,1,2,1
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,6,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,6,Mid (0.5 m MLLW),Lirabuccinum dirum,0,2,0
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,6,Mid (0.5 m MLLW),Nucella spp.,0,2,0
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,6,Upper (1.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,6,Upper (1.5 m MLLW),Lirabuccinum dirum,4,2,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,6,Upper (1.5 m MLLW),Nucella spp.,28,2,28
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,7,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,7,Mid (0.5 m MLLW),Lirabuccinum dirum,10,2,10
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,7,Mid (0.5 m MLLW),Nucella spp.,2,2,2
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,7,Upper (1.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,7,Upper (1.5 m MLLW),Lirabuccinum dirum,21,2,21
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,7,Upper (1.5 m MLLW),Nucella spp.,14,2,14
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,8,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,8,Mid (0.5 m MLLW),Lirabuccinum dirum,17,2,17
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,8,Mid (0.5 m MLLW),Nucella spp.,6,2,6
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,8,Upper (1.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,8,Upper (1.5 m MLLW),Lirabuccinum dirum,5,2,5
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,8,Upper (1.5 m MLLW),Nucella spp.,1,2,1
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,9,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,9,Mid (0.5 m MLLW),Lirabuccinum dirum,2,2,2
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,9,Mid (0.5 m MLLW),Nucella spp.,1,2,1
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,9,Upper (1.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,9,Upper (1.5 m MLLW),Lirabuccinum dirum,1,2,1
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,9,Upper (1.5 m MLLW),Nucella spp.,10,2,10
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,10,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,10,Mid (0.5 m MLLW),Lirabuccinum dirum,0,2,0
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,10,Mid (0.5 m MLLW),Nucella spp.,0,2,0
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,10,Upper (1.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,10,Upper (1.5 m MLLW),Lirabuccinum dirum,1,2,1
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,10,Upper (1.5 m MLLW),Nucella spp.,1,2,1
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,11,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,11,Mid (0.5 m MLLW),Lirabuccinum dirum,1,2,1
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,11,Mid (0.5 m MLLW),Nucella spp.,0,2,0
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,11,Upper (1.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,11,Upper (1.5 m MLLW),Lirabuccinum dirum,2,2,2
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,11,Upper (1.5 m MLLW),Nucella spp.,4,2,4
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,12,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,12,Mid (0.5 m MLLW),Lirabuccinum dirum,8,2,8
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,12,Mid (0.5 m MLLW),Nucella spp.,1,2,1
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,12,Upper (1.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,12,Upper (1.5 m MLLW),Lirabuccinum dirum,6,2,6
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,12,Upper (1.5 m MLLW),Nucella spp.,2,2,2
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,1,Mid (0.5 m MLLW),Katharina tunicata,1,2,1
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,1,Mid (0.5 m MLLW),Lirabuccinum dirum,1,2,1
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,1,Mid (0.5 m MLLW),Nucella spp.,0,2,0
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,1,Upper (1.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,1,Upper (1.5 m MLLW),Lirabuccinum dirum,12,2,12
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,1,Upper (1.5 m MLLW),Nucella spp.,1,2,1
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,2,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,2,Mid (0.5 m MLLW),Lirabuccinum dirum,0,2,0
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,2,Mid (0.5 m MLLW),Nucella spp.,0,2,0
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,2,Upper (1.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,2,Upper (1.5 m MLLW),Lirabuccinum dirum,3,2,3
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,2,Upper (1.5 m MLLW),Nucella spp.,1,2,1
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,3,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,3,Mid (0.5 m MLLW),Lirabuccinum dirum,37,2,37
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,3,Mid (0.5 m MLLW),Nucella spp.,0,2,0
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,3,Upper (1.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,3,Upper (1.5 m MLLW),Lirabuccinum dirum,11,2,11
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,3,Upper (1.5 m MLLW),Nucella spp.,22,2,22
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,4,Mid (0.5 m MLLW),Katharina tunicata,1,2,1
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,4,Mid (0.5 m MLLW),Lirabuccinum dirum,13,2,13
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,4,Mid (0.5 m MLLW),Nucella spp.,1,2,1
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,4,Upper (1.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,4,Upper (1.5 m MLLW),Lirabuccinum dirum,0,2,0
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,4,Upper (1.5 m MLLW),Nucella spp.,0,2,0
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,5,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,5,Mid (0.5 m MLLW),Lirabuccinum dirum,4,2,4
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,5,Mid (0.5 m MLLW),Nucella spp.,0,2,0
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,5,Upper (1.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,5,Upper (1.5 m MLLW),Lirabuccinum dirum,1,2,1
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,5,Upper (1.5 m MLLW),Nucella spp.,0,2,0
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,6,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,6,Mid (0.5 m MLLW),Lirabuccinum dirum,0,2,0
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,6,Mid (0.5 m MLLW),Nucella spp.,0,2,0
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,6,Upper (1.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,6,Upper (1.5 m MLLW),Lirabuccinum dirum,5,2,5
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,6,Upper (1.5 m MLLW),Nucella spp.,16,2,16
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,7,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,7,Mid (0.5 m MLLW),Lirabuccinum dirum,0,2,0
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,7,Mid (0.5 m MLLW),Nucella spp.,0,2,0
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,7,Upper (1.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,7,Upper (1.5 m MLLW),Lirabuccinum dirum,2,2,2
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,7,Upper (1.5 m MLLW),Nucella spp.,2,2,2
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,8,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,8,Mid (0.5 m MLLW),Lirabuccinum dirum,0,2,0
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,8,Mid (0.5 m MLLW),Nucella spp.,0,2,0
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,8,Upper (1.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,8,Upper (1.5 m MLLW),Lirabuccinum dirum,0,2,0
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,8,Upper (1.5 m MLLW),Nucella spp.,3,2,3
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,9,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,9,Mid (0.5 m MLLW),Lirabuccinum dirum,0,2,0
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,9,Mid (0.5 m MLLW),Nucella spp.,0,2,0
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,9,Upper (1.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,9,Upper (1.5 m MLLW),Lirabuccinum dirum,1,2,1
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,9,Upper (1.5 m MLLW),Nucella spp.,0,2,0
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,10,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,10,Mid (0.5 m MLLW),Lirabuccinum dirum,0,2,0
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,10,Mid (0.5 m MLLW),Nucella spp.,0,2,0
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,10,Upper (1.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,10,Upper (1.5 m MLLW),Lirabuccinum dirum,0,2,0
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,10,Upper (1.5 m MLLW),Nucella spp.,0,2,0
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,11,Mid (0.5 m MLLW),Katharina tunicata,1,2,1
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,11,Mid (0.5 m MLLW),Lirabuccinum dirum,0,2,0
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,11,Mid (0.5 m MLLW),Nucella spp.,1,2,1
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,11,Upper (1.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,11,Upper (1.5 m MLLW),Lirabuccinum dirum,0,2,0
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,11,Upper (1.5 m MLLW),Nucella spp.,0,2,0
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,12,Mid (0.5 m MLLW),Katharina tunicata,1,2,1
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,12,Mid (0.5 m MLLW),Lirabuccinum dirum,3,2,3
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,12,Mid (0.5 m MLLW),Nucella spp.,0,2,0
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,12,Upper (1.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,12,Upper (1.5 m MLLW),Lirabuccinum dirum,0,2,0
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,12,Upper (1.5 m MLLW),Nucella spp.,0,2,0
KEP_B05_RI_02,McCarty Fjord,2012-06-20,2012,1,Mid (0.5 m MLLW),Katharina tunicata,2,2,2
KEP_B05_RI_02,McCarty Fjord,2012-06-20,2012,1,Mid (0.5 m MLLW),Nucella spp.,1,2,1
KEP_B05_RI_02,McCarty Fjord,2012-06-20,2012,1,Upper (1.5 m MLLW),Katharina tunicata,3,2,3
KEP_B05_RI_02,McCarty Fjord,2012-06-20,2012,1,Upper (1.5 m MLLW),Nucella spp.,3,2,3
KEP_B05_RI_02,McCarty Fjord,2012-06-20,2012,2,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2012-06-20,2012,2,Mid (0.5 m MLLW),Nucella spp.,0,2,0
KEP_B05_RI_02,McCarty Fjord,2012-06-20,2012,2,Upper (1.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2012-06-20,2012,2,Upper (1.5 m MLLW),Nucella spp.,0,2,0
KEP_B05_RI_02,McCarty Fjord,2012-06-20,2012,3,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2012-06-20,2012,3,Mid (0.5 m MLLW),Nucella spp.,1,2,1
KEP_B05_RI_02,McCarty Fjord,2012-06-20,2012,3,Upper (1.5 m MLLW),Katharina tunicata,13,2,13
KEP_B05_RI_02,McCarty Fjord,2012-06-20,2012,3,Upper (1.5 m MLLW),Nucella spp.,13,2,13
KEP_B05_RI_02,McCarty Fjord,2012-06-20,2012,4,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2012-06-20,2012,4,Mid (0.5 m MLLW),Nucella spp.,1,2,1
KEP_B05_RI_02,McCarty Fjord,2012-06-20,2012,4,Upper (1.5 m MLLW),Katharina tunicata,1,2,1
KEP_B05_RI_02,McCarty Fjord,2012-06-20,2012,4,Upper (1.5 m MLLW),Nucella spp.,1,2,1
KEP_B05_RI_02,McCarty Fjord,2012-06-20,2012,5,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2012-06-20,2012,5,Mid (0.5 m MLLW),Nucella spp.,1,2,1
KEP_B05_RI_02,McCarty Fjord,2012-06-20,2012,5,Upper (1.5 m MLLW),Katharina tunicata,1,2,1
KEP_B05_RI_02,McCarty Fjord,2012-06-20,2012,5,Upper (1.5 m MLLW),Nucella spp.,1,2,1
KEP_B05_RI_02,McCarty Fjord,2012-06-20,2012,6,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2012-06-20,2012,6,Mid (0.5 m MLLW),Nucella spp.,4,2,4
KEP_B05_RI_02,McCarty Fjord,2012-06-20,2012,6,Upper (1.5 m MLLW),Katharina tunicata,5,2,5
KEP_B05_RI_02,McCarty Fjord,2012-06-20,2012,6,Upper (1.5 m MLLW),Nucella spp.,5,2,5
KEP_B05_RI_02,McCarty Fjord,2012-06-20,2012,7,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2012-06-20,2012,7,Mid (0.5 m MLLW),Nucella spp.,0,2,0
KEP_B05_RI_02,McCarty Fjord,2012-06-20,2012,7,Upper (1.5 m MLLW),Katharina tunicata,4,2,4
KEP_B05_RI_02,McCarty Fjord,2012-06-20,2012,7,Upper (1.5 m MLLW),Nucella spp.,4,2,4
KEP_B05_RI_02,McCarty Fjord,2012-06-20,2012,8,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2012-06-20,2012,8,Mid (0.5 m MLLW),Nucella spp.,0,2,0
KEP_B05_RI_02,McCarty Fjord,2012-06-20,2012,8,Upper (1.5 m MLLW),Katharina tunicata,8,2,8
KEP_B05_RI_02,McCarty Fjord,2012-06-20,2012,8,Upper (1.5 m MLLW),Nucella spp.,8,2,8
KEP_B05_RI_02,McCarty Fjord,2012-06-20,2012,9,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2012-06-20,2012,9,Mid (0.5 m MLLW),Nucella spp.,0,2,0
KEP_B05_RI_02,McCarty Fjord,2012-06-20,2012,9,Upper (1.5 m MLLW),Katharina tunicata,2,2,2
KEP_B05_RI_02,McCarty Fjord,2012-06-20,2012,9,Upper (1.5 m MLLW),Nucella spp.,2,2,2
KEP_B05_RI_02,McCarty Fjord,2012-06-20,2012,10,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2012-06-20,2012,10,Mid (0.5 m MLLW),Nucella spp.,2,2,2
KEP_B05_RI_02,McCarty Fjord,2012-06-20,2012,10,Upper (1.5 m MLLW),Katharina tunicata,6,2,6
KEP_B05_RI_02,McCarty Fjord,2012-06-20,2012,10,Upper (1.5 m MLLW),Nucella spp.,6,2,6
KEP_B05_RI_02,McCarty Fjord,2012-06-20,2012,11,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2012-06-20,2012,11,Mid (0.5 m MLLW),Nucella spp.,13,2,13
KEP_B05_RI_02,McCarty Fjord,2012-06-20,2012,11,Upper (1.5 m MLLW),Katharina tunicata,3,2,3
KEP_B05_RI_02,McCarty Fjord,2012-06-20,2012,11,Upper (1.5 m MLLW),Nucella spp.,3,2,3
KEP_B05_RI_02,McCarty Fjord,2012-06-20,2012,12,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2012-06-20,2012,12,Mid (0.5 m MLLW),Nucella spp.,7,2,7
KEP_B05_RI_02,McCarty Fjord,2012-06-20,2012,12,Upper (1.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2012-06-20,2012,12,Upper (1.5 m MLLW),Nucella spp.,0,2,0
KEP_B05_RI_02,McCarty Fjord,2011-06-15,2011,1,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2011-06-15,2011,1,Mid (0.5 m MLLW),Nucella spp.,0,2,0
KEP_B05_RI_02,McCarty Fjord,2011-06-15,2011,1,Upper (1.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2011-06-15,2011,1,Upper (1.5 m MLLW),Nucella spp.,1,2,1
KEP_B05_RI_02,McCarty Fjord,2011-06-15,2011,2,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2011-06-15,2011,2,Mid (0.5 m MLLW),Nucella spp.,0,2,0
KEP_B05_RI_02,McCarty Fjord,2011-06-15,2011,2,Upper (1.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2011-06-15,2011,2,Upper (1.5 m MLLW),Nucella spp.,34,2,34
KEP_B05_RI_02,McCarty Fjord,2011-06-15,2011,3,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2011-06-15,2011,3,Mid (0.5 m MLLW),Nucella spp.,0,2,0
KEP_B05_RI_02,McCarty Fjord,2011-06-15,2011,3,Upper (1.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2011-06-15,2011,3,Upper (1.5 m MLLW),Nucella spp.,0,2,0
KEP_B05_RI_02,McCarty Fjord,2011-06-15,2011,4,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2011-06-15,2011,4,Mid (0.5 m MLLW),Nucella spp.,0,2,0
KEP_B05_RI_02,McCarty Fjord,2011-06-15,2011,4,Upper (1.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2011-06-15,2011,4,Upper (1.5 m MLLW),Nucella spp.,3,2,3
KEP_B05_RI_02,McCarty Fjord,2011-06-15,2011,5,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2011-06-15,2011,5,Mid (0.5 m MLLW),Nucella spp.,0,2,0
KEP_B05_RI_02,McCarty Fjord,2011-06-15,2011,5,Upper (1.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2011-06-15,2011,5,Upper (1.5 m MLLW),Nucella spp.,0,2,0
KEP_B05_RI_02,McCarty Fjord,2011-06-15,2011,6,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2011-06-15,2011,6,Mid (0.5 m MLLW),Nucella spp.,0,2,0
KEP_B05_RI_02,McCarty Fjord,2011-06-15,2011,6,Upper (1.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2011-06-15,2011,6,Upper (1.5 m MLLW),Nucella spp.,1,2,1
KEP_B05_RI_02,McCarty Fjord,2011-06-15,2011,7,Mid (0.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2011-06-15,2011,7,Mid (0.5 m MLLW),Nucella spp.,0,2,0
KEP_B05_RI_02,McCarty Fjord,2011-06-15,2011,7,Upper (1.5 m MLLW),Katharina tunicata,0,2,0
KEP_B05_RI_02,McCarty Fjord,2011-06-15,2011,7,Upper (1.5 m MLLW),Nucella spp.,2,2,2
