Region,BlockNumber,BlockName,SiteID,SiteName,SampleDate,YearSample,TransectNumber,Count
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/23/2010,2010,9,22
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/23/2010,2010,10,26
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/18/2011,2011,1,27
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/18/2011,2011,2,4
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/18/2011,2011,3,20
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/18/2011,2011,4,28
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/18/2011,2011,5,24
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/18/2011,2011,6,6
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/18/2011,2011,7,30
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/18/2011,2011,8,24
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/18/2011,2011,9,44
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/18/2011,2011,10,22
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/23/2012,2012,1,0
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/23/2012,2012,2,0
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/23/2012,2012,3,0
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/23/2012,2012,4,0
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/23/2012,2012,5,20
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/23/2012,2012,6,22
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/23/2012,2012,7,6
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/23/2012,2012,8,12
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/23/2012,2012,9,42
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/23/2012,2012,10,21
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/26/2013,2013,1,0
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/26/2013,2013,2,0
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/26/2013,2013,3,0
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/26/2013,2013,4,0
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/26/2013,2013,5,0
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/26/2013,2013,6,0
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/26/2013,2013,7,0
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/26/2013,2013,8,0
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/26/2013,2013,9,0
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/26/2013,2013,10,0
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/16/2014,2014,1,0
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/16/2014,2014,2,0
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/16/2014,2014,3,0
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/16/2014,2014,4,0
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/16/2014,2014,5,0
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/16/2014,2014,6,0
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/16/2014,2014,7,0
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/16/2014,2014,8,0
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/16/2014,2014,9,0
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/16/2014,2014,10,0
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/20/2015,2015,1,0
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/20/2015,2015,2,0
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/20/2015,2015,3,0
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/20/2015,2015,4,0
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/20/2015,2015,5,0
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/20/2015,2015,6,0
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/20/2015,2015,7,0
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/20/2015,2015,8,0
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/20/2015,2015,9,0
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/20/2015,2015,10,0
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/24/2016,2016,1,32
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/24/2016,2016,2,0
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/24/2016,2016,3,0
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/24/2016,2016,4,0
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/24/2016,2016,5,0
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/24/2016,2016,6,0
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/24/2016,2016,7,0
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/24/2016,2016,8,0
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/24/2016,2016,9,0
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/24/2016,2016,10,0
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/26/2017,2017,1,47
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/26/2017,2017,2,25
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/26/2017,2017,3,28
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/26/2017,2017,4,11
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/26/2017,2017,5,0
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/26/2017,2017,6,0
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/26/2017,2017,7,3
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/26/2017,2017,8,0
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/26/2017,2017,9,0
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/26/2017,2017,10,.
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/16/2018,2018,1,25
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/16/2018,2018,2,24
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/16/2018,2018,3,47
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/16/2018,2018,4,27
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/16/2018,2018,5,31
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/16/2018,2018,6,0
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/16/2018,2018,7,34
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/16/2018,2018,8,30
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/16/2018,2018,9,0
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/16/2018,2018,10,28
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/20/2019,2019,1,33
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/20/2019,2019,2,26
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/20/2019,2019,3,104
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/20/2019,2019,4,26
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/20/2019,2019,5,1
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/20/2019,2019,6,20
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/20/2019,2019,7,0
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/20/2019,2019,8,0
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/20/2019,2019,9,0
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/20/2019,2019,10,0
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/28/2021,2021,1,19
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/28/2021,2021,2,26
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/28/2021,2021,3,29
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/28/2021,2021,4,23
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/28/2021,2021,5,25
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/28/2021,2021,6,19
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/28/2021,2021,7,25
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/28/2021,2021,8,36
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/28/2021,2021,9,40
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/28/2021,2021,10,27
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/18/2022,2022,1,26
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/18/2022,2022,2,31
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/18/2022,2022,3,23
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/18/2022,2022,4,23
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/18/2022,2022,5,37
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/18/2022,2022,6,27
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/18/2022,2022,7,27
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/18/2022,2022,8,27
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/18/2022,2022,9,21
KEP,5,KEFJ,KEP_B05_MI_01,Aialik,6/18/2022,2022,10,7
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/18/2008,2008,1,17
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/18/2008,2008,2,21
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/18/2008,2008,3,28
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/18/2008,2008,4,27
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/18/2008,2008,5,20
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/18/2008,2008,6,40
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/18/2008,2008,7,24
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/18/2008,2008,8,61
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/18/2008,2008,9,19
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/18/2008,2008,10,23
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/21/2009,2009,1,39
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/21/2009,2009,2,35
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/21/2009,2009,3,39
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/21/2009,2009,4,47
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/21/2009,2009,5,24
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/21/2009,2009,6,58
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/21/2009,2009,7,31
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/21/2009,2009,8,38
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/21/2009,2009,9,73
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/21/2009,2009,10,40
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/26/2010,2010,1,28
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/26/2010,2010,2,31
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/26/2010,2010,3,30
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/26/2010,2010,4,46
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/26/2010,2010,5,25
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/26/2010,2010,6,29
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/26/2010,2010,7,21
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/26/2010,2010,8,17
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/26/2010,2010,9,34
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/26/2010,2010,10,30
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/15/2011,2011,1,30
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/15/2011,2011,2,25
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/15/2011,2011,3,38
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/15/2011,2011,4,17
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/15/2011,2011,5,19
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/15/2011,2011,6,14
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/15/2011,2011,7,25
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/15/2011,2011,8,34
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/15/2011,2011,9,18
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/15/2011,2011,10,21
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/20/2012,2012,1,22
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/20/2012,2012,2,17
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/20/2012,2012,3,18
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/20/2012,2012,4,21
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/20/2012,2012,5,26
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/20/2012,2012,6,32
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/20/2012,2012,7,31
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/20/2012,2012,8,17
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/20/2012,2012,9,21
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/20/2012,2012,10,17
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/23/2013,2013,1,0
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/23/2013,2013,2,35
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/23/2013,2013,3,22
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/23/2013,2013,4,34
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/23/2013,2013,5,30
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/23/2013,2013,6,27
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/23/2013,2013,7,31
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/23/2013,2013,8,29
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/23/2013,2013,9,34
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/23/2013,2013,10,17
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/13/2014,2014,1,14
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/13/2014,2014,2,23
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/13/2014,2014,3,25
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/13/2014,2014,4,17
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/13/2014,2014,5,23
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/13/2014,2014,6,24
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/13/2014,2014,7,9
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/13/2014,2014,8,21
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/13/2014,2014,9,28
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/13/2014,2014,10,15
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/17/2015,2015,1,43
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/17/2015,2015,2,24
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/17/2015,2015,3,25
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/17/2015,2015,4,37
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/17/2015,2015,5,15
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/17/2015,2015,6,37
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/17/2015,2015,7,27
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/17/2015,2015,8,19
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/17/2015,2015,9,26
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/17/2015,2015,10,38
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/19/2016,2016,1,23
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/19/2016,2016,2,25
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/19/2016,2016,3,42
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/19/2016,2016,4,29
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/19/2016,2016,5,32
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/19/2016,2016,6,21
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/19/2016,2016,7,38
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/19/2016,2016,8,40
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/19/2016,2016,9,20
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/19/2016,2016,10,28
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/24/2017,2017,1,11
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/24/2017,2017,2,47
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/24/2017,2017,3,24
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/24/2017,2017,4,41
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/24/2017,2017,5,30
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/24/2017,2017,6,23
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/24/2017,2017,7,34
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/24/2017,2017,8,21
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/24/2017,2017,9,20
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/24/2017,2017,10,23
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/12/2018,2018,1,45
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/12/2018,2018,2,22
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/12/2018,2018,3,29
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/12/2018,2018,4,47
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/12/2018,2018,5,41
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/12/2018,2018,6,29
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/12/2018,2018,7,32
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/12/2018,2018,8,20
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/12/2018,2018,9,25
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/12/2018,2018,10,23
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/17/2019,2019,1,38
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/17/2019,2019,2,28
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/17/2019,2019,3,17
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/17/2019,2019,4,24
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/17/2019,2019,5,24
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/17/2019,2019,6,24
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/17/2019,2019,7,21
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/17/2019,2019,8,33
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/17/2019,2019,9,25
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/17/2019,2019,10,23
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/25/2021,2021,1,0
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/25/2021,2021,2,1
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/25/2021,2021,3,20
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/25/2021,2021,4,24
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/25/2021,2021,5,21
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/25/2021,2021,6,29
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/25/2021,2021,7,16
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/25/2021,2021,8,24
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/25/2021,2021,9,17
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/25/2021,2021,10,29
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/16/2022,2022,1,0
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/16/2022,2022,2,0
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/16/2022,2022,3,57
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/16/2022,2022,4,41
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/16/2022,2022,5,19
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/16/2022,2022,6,30
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/16/2022,2022,7,22
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/16/2022,2022,8,22
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/16/2022,2022,9,29
KEP,5,KEFJ,KEP_B05_MI_02,McCarty,6/16/2022,2022,10,39
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/17/2008,2008,1,31
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/17/2008,2008,2,37
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/17/2008,2008,3,26
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/17/2008,2008,4,23
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/17/2008,2008,5,40
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/17/2008,2008,6,128
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/17/2008,2008,7,42
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/17/2008,2008,8,0
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/17/2008,2008,9,12
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/17/2008,2008,10,84
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/27/2009,2009,1,58
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/27/2009,2009,2,36
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/27/2009,2009,3,45
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/27/2009,2009,4,80
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/27/2009,2009,5,135
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/27/2009,2009,6,179
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/27/2009,2009,7,36
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/27/2009,2009,8,148
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/27/2009,2009,9,104
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/27/2009,2009,10,58
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/27/2010,2010,1,27
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/27/2010,2010,2,62
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/27/2010,2010,3,34
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/27/2010,2010,4,10
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/27/2010,2010,5,15
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/27/2010,2010,6,52
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/27/2010,2010,7,56
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/27/2010,2010,8,56
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/27/2010,2010,9,36
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/27/2010,2010,10,39
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/14/2011,2011,1,73
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/14/2011,2011,2,103
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/14/2011,2011,3,31
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/14/2011,2011,4,28
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/14/2011,2011,5,48
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/14/2011,2011,6,29
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/14/2011,2011,7,16
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/14/2011,2011,8,20
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/14/2011,2011,9,39
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/14/2011,2011,10,217
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/19/2012,2012,1,54
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/19/2012,2012,2,27
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/19/2012,2012,3,30
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/19/2012,2012,4,21
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/19/2012,2012,5,13
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/19/2012,2012,6,57
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/19/2012,2012,7,38
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/19/2012,2012,8,23
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/19/2012,2012,9,30
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/19/2012,2012,10,8
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/22/2013,2013,1,57
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/22/2013,2013,2,37
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/22/2013,2013,3,29
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/22/2013,2013,4,55
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/22/2013,2013,5,16
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/22/2013,2013,6,19
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/22/2013,2013,7,34
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/22/2013,2013,8,53
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/22/2013,2013,9,158
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/22/2013,2013,10,45
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/14/2014,2014,1,39
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/14/2014,2014,2,53
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/14/2014,2014,3,28
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/14/2014,2014,4,43
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/14/2014,2014,5,45
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/14/2014,2014,6,12
KEP,5,KEFJ,KEP_B05_MI_03,Nuka Bay,6/14/2014,2014,7,10
