SiteID,SiteName,SampleDate,Year,Elevation_Position,Quadrat_Num,Valid_Synonym,Lump_Name,SpeciesCount,Points_In_Quad,PercentCover
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Mid (0.5 m MLLW),4,Devalerea callophyloides,Devaleraea / Palmaria spp.,4,25,16
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Mid (0.5 m MLLW),4,encrusting bryozoan,encrusitng bryozoan,1,25,4
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Mid (0.5 m MLLW),4,Fucus distichus,Fucus distichus,2,25,8
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Mid (0.5 m MLLW),4,Polyostea bipinnata,Polyostea / Polysiphonia spp.,1,25,4
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Mid (0.5 m MLLW),5,Alaria marginata,Alaria marginata,2,25,8
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Mid (0.5 m MLLW),5,Devalerea callophyloides,Devaleraea / Palmaria spp.,1,25,4
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Mid (0.5 m MLLW),5,Fucus distichus,Fucus distichus,4,25,16
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Mid (0.5 m MLLW),5,Halosaccion glandiforme,Halosaccion glandiforme,10,25,40
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Mid (0.5 m MLLW),5,Neorhodomela oregona,Odonthalia / Neorhodomela spp.,2,25,8
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Mid (0.5 m MLLW),5,Odonthalia floccosa,Odonthalia / Neorhodomela spp.,3,25,12
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Mid (0.5 m MLLW),5,Polyostea bipinnata,Polyostea / Polysiphonia spp.,1,25,4
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Mid (0.5 m MLLW),6,Devalerea mollis,Devaleraea / Palmaria spp.,4,25,16
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Mid (0.5 m MLLW),6,Fucus distichus,Fucus distichus,8,25,32
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Mid (0.5 m MLLW),6,Halosaccion glandiforme,Halosaccion glandiforme,1,25,4
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Mid (0.5 m MLLW),6,Neorhodomela oregona,Odonthalia / Neorhodomela spp.,4,25,16
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Mid (0.5 m MLLW),6,Palmaria hecatensis,Devaleraea / Palmaria spp.,1,25,4
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Mid (0.5 m MLLW),7,barnacle spat,barnacle,1,25,4
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Mid (0.5 m MLLW),7,Fucus distichus,Fucus distichus,19,25,76
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Mid (0.5 m MLLW),7,Halosaccion glandiforme,Halosaccion glandiforme,2,25,8
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Mid (0.5 m MLLW),7,Neorhodomela oregona,Odonthalia / Neorhodomela spp.,1,25,4
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Mid (0.5 m MLLW),8,Devalerea spp.,Devaleraea / Palmaria spp.,1,25,4
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Mid (0.5 m MLLW),8,Fucus distichus,Fucus distichus,19,25,76
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Mid (0.5 m MLLW),8,Polyostea bipinnata,Polyostea / Polysiphonia spp.,4,25,16
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Mid (0.5 m MLLW),9,bare substrate,bare substrate,1,25,4
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Mid (0.5 m MLLW),9,Devalerea callophyloides,Devaleraea / Palmaria spp.,1,25,4
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Mid (0.5 m MLLW),9,encrusting bryozoan,encrusitng bryozoan,2,25,8
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Mid (0.5 m MLLW),9,Fucus distichus,Fucus distichus,1,25,4
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Mid (0.5 m MLLW),9,Halosaccion glandiforme,Halosaccion glandiforme,3,25,12
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Mid (0.5 m MLLW),9,Polyostea bipinnata,Polyostea / Polysiphonia spp.,5,25,20
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Mid (0.5 m MLLW),10,bare substrate,bare substrate,4,25,16
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Mid (0.5 m MLLW),10,barnacle spat,barnacle,5,25,20
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Mid (0.5 m MLLW),10,Chthamalus dalli,barnacle,9,25,36
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Mid (0.5 m MLLW),10,Gloiopeltis furcata,Gloiopeltis furcata,2,25,8
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Mid (0.5 m MLLW),11,Fucus distichus,Fucus distichus,25,25,100
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Mid (0.5 m MLLW),12,Boreophyllum / Pyropia / Wildemania spp.,Boreophyllum / Pyropia / Wildemania spp.,1,25,4
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Mid (0.5 m MLLW),12,encrusting bryozoan,encrusitng bryozoan,1,25,4
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Mid (0.5 m MLLW),12,Fucus distichus,Fucus distichus,7,25,28
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Mid (0.5 m MLLW),12,Polyostea bipinnata,Polyostea / Polysiphonia spp.,3,25,12
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Upper (1.5 m MLLW),1,Alaria marginata,Alaria marginata,1,25,4
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Upper (1.5 m MLLW),1,Halosaccion glandiforme,Halosaccion glandiforme,3,25,12
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Upper (1.5 m MLLW),1,Mytilus trossulus,Mytilus trossulus,11,25,44
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Upper (1.5 m MLLW),1,Neorhodomela oregona,Odonthalia / Neorhodomela spp.,4,25,16
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Upper (1.5 m MLLW),1,Palmaria hecatensis,Devaleraea / Palmaria spp.,1,25,4
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Upper (1.5 m MLLW),2,Fucus distichus,Fucus distichus,24,25,96
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Upper (1.5 m MLLW),3,encrusting coralline algae,encrusting coralline algae,1,25,4
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Upper (1.5 m MLLW),3,Fucus distichus,Fucus distichus,24,25,96
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Upper (1.5 m MLLW),4,barnacle spat,barnacle,7,25,28
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Upper (1.5 m MLLW),4,Boreophyllum / Pyropia / Wildemania spp.,Boreophyllum / Pyropia / Wildemania spp.,2,25,8
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Upper (1.5 m MLLW),4,Chthamalus dalli,barnacle,7,25,28
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Upper (1.5 m MLLW),4,Fucus distichus,Fucus distichus,3,25,12
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Upper (1.5 m MLLW),4,Gloiopeltis furcata,Gloiopeltis furcata,4,25,16
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Upper (1.5 m MLLW),5,barnacle spat,barnacle,2,25,8
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Upper (1.5 m MLLW),5,Boreophyllum / Pyropia / Wildemania spp.,Boreophyllum / Pyropia / Wildemania spp.,7,25,28
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Upper (1.5 m MLLW),5,Chthamalus dalli,barnacle,10,25,40
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Upper (1.5 m MLLW),5,encrusting coralline algae,encrusting coralline algae,1,25,4
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Upper (1.5 m MLLW),5,Fucus distichus,Fucus distichus,2,25,8
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Upper (1.5 m MLLW),6,bare substrate,bare substrate,2,25,8
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Upper (1.5 m MLLW),6,Boreophyllum / Pyropia / Wildemania spp.,Boreophyllum / Pyropia / Wildemania spp.,1,25,4
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Upper (1.5 m MLLW),6,Chthamalus dalli,barnacle,18,25,72
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Upper (1.5 m MLLW),6,Endocladia muricata,Endocladia muricata,1,25,4
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Upper (1.5 m MLLW),6,Gloiopeltis furcata,Gloiopeltis furcata,3,25,12
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Upper (1.5 m MLLW),7,bare substrate,bare substrate,3,25,12
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Upper (1.5 m MLLW),7,Chthamalus dalli,barnacle,21,25,84
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Upper (1.5 m MLLW),7,Endocladia muricata,Endocladia muricata,1,25,4
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Upper (1.5 m MLLW),8,barnacle spat,barnacle,1,25,4
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Upper (1.5 m MLLW),8,Boreophyllum / Pyropia / Wildemania spp.,Boreophyllum / Pyropia / Wildemania spp.,1,25,4
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Upper (1.5 m MLLW),8,Chthamalus dalli,barnacle,17,25,68
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Upper (1.5 m MLLW),8,Gloiopeltis furcata,Gloiopeltis furcata,3,25,12
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Upper (1.5 m MLLW),9,bare substrate,bare substrate,1,25,4
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Upper (1.5 m MLLW),9,Chthamalus dalli,barnacle,17,25,68
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Upper (1.5 m MLLW),9,Gloiopeltis furcata,Gloiopeltis furcata,7,25,28
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Upper (1.5 m MLLW),10,bare substrate,bare substrate,2,25,8
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Upper (1.5 m MLLW),10,Boreophyllum / Pyropia / Wildemania spp.,Boreophyllum / Pyropia / Wildemania spp.,1,25,4
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Upper (1.5 m MLLW),10,Chthamalus dalli,barnacle,17,25,68
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Upper (1.5 m MLLW),10,Fucus distichus,Fucus distichus,3,25,12
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Upper (1.5 m MLLW),10,Gloiopeltis furcata,Gloiopeltis furcata,2,25,8
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Upper (1.5 m MLLW),11,bare substrate,bare substrate,7,25,28
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Upper (1.5 m MLLW),11,Chthamalus dalli,barnacle,12,25,48
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Upper (1.5 m MLLW),11,Gloiopeltis furcata,Gloiopeltis furcata,4,25,16
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Upper (1.5 m MLLW),11,Ulothrix flacca,Ulothrix flacca,1,25,4
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Upper (1.5 m MLLW),12,bare substrate,bare substrate,9,25,36
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,Upper (1.5 m MLLW),12,Chthamalus dalli,barnacle,16,25,64
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Mid (0.5 m MLLW),1,bare substrate,bare substrate,1,25,4
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Mid (0.5 m MLLW),1,Fucus distichus,Fucus distichus,24,25,96
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Mid (0.5 m MLLW),2,Fucus distichus,Fucus distichus,21,25,84
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Mid (0.5 m MLLW),2,Halosaccion glandiforme,Halosaccion glandiforme,1,25,4
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Mid (0.5 m MLLW),2,Palmaria hecatensis/Devalaria mollis,Devaleraea / Palmaria spp.,1,25,4
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Mid (0.5 m MLLW),2,Polyostea bipinnata,Polyostea / Polysiphonia spp.,1,25,4
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Mid (0.5 m MLLW),3,encrusting bryozoan,encrusitng bryozoan,1,25,4
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Mid (0.5 m MLLW),3,Fucus distichus,Fucus distichus,16,25,64
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Mid (0.5 m MLLW),3,Halosaccion glandiforme,Halosaccion glandiforme,2,25,8
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Mid (0.5 m MLLW),3,Polyostea bipinnata,Polyostea / Polysiphonia spp.,4,25,16
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Mid (0.5 m MLLW),4,Fucus distichus,Fucus distichus,4,25,16
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Mid (0.5 m MLLW),4,Halosaccion glandiforme,Halosaccion glandiforme,6,25,24
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Mid (0.5 m MLLW),4,Saccharina latissima,Saccharina latissima,11,25,44
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Mid (0.5 m MLLW),5,Fucus distichus,Fucus distichus,7,25,28
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Mid (0.5 m MLLW),5,Neorhodomela oregona,Odonthalia / Neorhodomela spp.,2,25,8
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Mid (0.5 m MLLW),5,Saccharina latissima,Saccharina latissima,15,25,60
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Mid (0.5 m MLLW),6,bare substrate,bare substrate,1,25,4
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Mid (0.5 m MLLW),6,Devalerea callophyloides,Devaleraea / Palmaria spp.,3,25,12
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Mid (0.5 m MLLW),6,Fucus distichus,Fucus distichus,5,25,20
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Mid (0.5 m MLLW),6,Polyostea bipinnata,Polyostea / Polysiphonia spp.,2,25,8
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Mid (0.5 m MLLW),6,Tokidadendron bullatum,Phycodrys / Tokidadendron spp.,2,25,8
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Mid (0.5 m MLLW),7,bare substrate,bare substrate,2,25,8
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Mid (0.5 m MLLW),7,Fucus distichus,Fucus distichus,11,25,44
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Mid (0.5 m MLLW),7,Halosaccion glandiforme,Halosaccion glandiforme,8,25,32
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Mid (0.5 m MLLW),7,Neorhodomela oregona,Odonthalia / Neorhodomela spp.,1,25,4
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Mid (0.5 m MLLW),8,Fucus distichus,Fucus distichus,22,25,88
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Mid (0.5 m MLLW),8,Halosaccion glandiforme,Halosaccion glandiforme,1,25,4
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Mid (0.5 m MLLW),9,Cryptosiphonia woodii,Cryptosiphonia woodii,2,25,8
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Mid (0.5 m MLLW),9,Devalerea callophyloides,Devaleraea / Palmaria spp.,1,25,4
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Mid (0.5 m MLLW),9,Fucus distichus,Fucus distichus,15,25,60
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Mid (0.5 m MLLW),9,Neorhodomela oregona,Odonthalia / Neorhodomela spp.,2,25,8
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Mid (0.5 m MLLW),9,Polyostea bipinnata,Polyostea / Polysiphonia spp.,1,25,4
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Mid (0.5 m MLLW),9,Tokidadendron bullatum,Phycodrys / Tokidadendron spp.,1,25,4
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Mid (0.5 m MLLW),10,Devalerea spp.,Devaleraea / Palmaria spp.,7,25,28
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Mid (0.5 m MLLW),10,Fucus distichus,Fucus distichus,9,25,36
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Mid (0.5 m MLLW),10,Polyostea bipinnata,Polyostea / Polysiphonia spp.,2,25,8
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Mid (0.5 m MLLW),11,Fucus distichus,Fucus distichus,25,25,100
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Mid (0.5 m MLLW),12,bare substrate,bare substrate,2,25,8
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Mid (0.5 m MLLW),12,Devalerea callophyloides,Devaleraea / Palmaria spp.,1,25,4
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Mid (0.5 m MLLW),12,Fucus distichus,Fucus distichus,8,25,32
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Mid (0.5 m MLLW),12,Halosaccion glandiforme,Halosaccion glandiforme,5,25,20
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Mid (0.5 m MLLW),12,Polyostea bipinnata,Polyostea / Polysiphonia spp.,1,25,4
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Upper (1.5 m MLLW),1,Alaria marginata,Alaria marginata,1,25,4
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Upper (1.5 m MLLW),1,Balanus glandula,barnacle,1,25,4
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Upper (1.5 m MLLW),1,Fucus distichus,Fucus distichus,23,25,92
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Upper (1.5 m MLLW),2,bare substrate,bare substrate,1,25,4
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Upper (1.5 m MLLW),2,Endocladia muricata,Endocladia muricata,1,25,4
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Upper (1.5 m MLLW),2,Fucus distichus,Fucus distichus,17,25,68
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Upper (1.5 m MLLW),3,bare substrate,bare substrate,3,25,12
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Upper (1.5 m MLLW),3,barnacle spat,barnacle,2,25,8
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Upper (1.5 m MLLW),3,Fucus distichus,Fucus distichus,15,25,60
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Upper (1.5 m MLLW),3,Gloiopeltis furcata,Gloiopeltis furcata,1,25,4
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Upper (1.5 m MLLW),4,bare substrate,bare substrate,3,25,12
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Upper (1.5 m MLLW),4,barnacle spat,barnacle,1,25,4
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Upper (1.5 m MLLW),4,Chthamalus dalli,barnacle,18,25,72
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Upper (1.5 m MLLW),4,Endocladia muricata,Endocladia muricata,1,25,4
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Upper (1.5 m MLLW),4,Fucus distichus,Fucus distichus,1,25,4
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Upper (1.5 m MLLW),5,Fucus distichus,Fucus distichus,25,25,100
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Upper (1.5 m MLLW),6,Devalerea callophyloides,Devaleraea / Palmaria spp.,1,25,4
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Upper (1.5 m MLLW),6,Fucus distichus,Fucus distichus,18,25,72
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Upper (1.5 m MLLW),6,Palmaria hecatensis/Devalaria mollis,Devaleraea / Palmaria spp.,1,25,4
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Upper (1.5 m MLLW),6,Polyostea bipinnata,Polyostea / Polysiphonia spp.,1,25,4
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Upper (1.5 m MLLW),7,Fucus distichus,Fucus distichus,24,25,96
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Upper (1.5 m MLLW),8,bare substrate,bare substrate,3,25,12
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Upper (1.5 m MLLW),8,Chthamalus dalli,barnacle,4,25,16
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Upper (1.5 m MLLW),8,Fucus distichus,Fucus distichus,15,25,60
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Upper (1.5 m MLLW),8,Gloiopeltis furcata,Gloiopeltis furcata,1,25,4
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Upper (1.5 m MLLW),9,Fucus distichus,Fucus distichus,25,25,100
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Upper (1.5 m MLLW),10,Fucus distichus,Fucus distichus,23,25,92
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Upper (1.5 m MLLW),10,Halosaccion glandiforme,Halosaccion glandiforme,1,25,4
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Upper (1.5 m MLLW),11,barnacle spat,barnacle,1,25,4
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Upper (1.5 m MLLW),11,Endocladia muricata,Endocladia muricata,1,25,4
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Upper (1.5 m MLLW),11,Fucus distichus,Fucus distichus,23,25,92
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,Upper (1.5 m MLLW),12,Fucus distichus,Fucus distichus,25,25,100
KEP_B05_RI_02,McCarty Fjord,2010-06-26,2010,Mid (0.5 m MLLW),1,Alaria marginata,Alaria marginata,1,25,4
KEP_B05_RI_02,McCarty Fjord,2010-06-26,2010,Mid (0.5 m MLLW),1,Devalerea spp.,Devaleraea / Palmaria spp.,2,25,8
KEP_B05_RI_02,McCarty Fjord,2010-06-26,2010,Mid (0.5 m MLLW),1,Fucus distichus,Fucus distichus,13,25,52
KEP_B05_RI_02,McCarty Fjord,2010-06-26,2010,Mid (0.5 m MLLW),1,Polyostea / Polysiphonia spp.,Polyostea / Polysiphonia spp.,6,25,24
KEP_B05_RI_02,McCarty Fjord,2010-06-26,2010,Mid (0.5 m MLLW),2,Alaria marginata,Alaria marginata,7,25,28
KEP_B05_RI_02,McCarty Fjord,2010-06-26,2010,Mid (0.5 m MLLW),2,Fucus distichus,Fucus distichus,8,25,32
KEP_B05_RI_02,McCarty Fjord,2010-06-26,2010,Mid (0.5 m MLLW),2,Polyostea / Polysiphonia spp.,Polyostea / Polysiphonia spp.,3,25,12
KEP_B05_RI_02,McCarty Fjord,2010-06-26,2010,Mid (0.5 m MLLW),3,Devalerea spp.,Devaleraea / Palmaria spp.,1,25,4
KEP_B05_RI_02,McCarty Fjord,2010-06-26,2010,Mid (0.5 m MLLW),3,Fucus distichus,Fucus distichus,15,25,60
KEP_B05_RI_02,McCarty Fjord,2010-06-26,2010,Mid (0.5 m MLLW),3,Ptilota spp.,Ptilota spp.,1,25,4
KEP_B05_RI_02,McCarty Fjord,2010-06-26,2010,Mid (0.5 m MLLW),4,Fucus distichus,Fucus distichus,24,25,96
KEP_B05_RI_02,McCarty Fjord,2010-06-26,2010,Mid (0.5 m MLLW),5,Alaria marginata,Alaria marginata,2,25,8
KEP_B05_RI_02,McCarty Fjord,2010-06-26,2010,Mid (0.5 m MLLW),5,Devalerea spp.,Devaleraea / Palmaria spp.,1,25,4
KEP_B05_RI_02,McCarty Fjord,2010-06-26,2010,Mid (0.5 m MLLW),5,Fucus distichus,Fucus distichus,14,25,56
KEP_B05_RI_02,McCarty Fjord,2010-06-26,2010,Mid (0.5 m MLLW),5,Ptilota spp.,Ptilota spp.,1,25,4
KEP_B05_RI_02,McCarty Fjord,2010-06-26,2010,Mid (0.5 m MLLW),6,Devalerea spp.,Devaleraea / Palmaria spp.,1,25,4
KEP_B05_RI_02,McCarty Fjord,2010-06-26,2010,Mid (0.5 m MLLW),6,Fucus distichus,Fucus distichus,21,25,84
KEP_B05_RI_02,McCarty Fjord,2010-06-26,2010,Mid (0.5 m MLLW),7,Fucus distichus,Fucus distichus,17,25,68
KEP_B05_RI_02,McCarty Fjord,2010-06-26,2010,Mid (0.5 m MLLW),7,Halosaccion glandiforme,Halosaccion glandiforme,1,25,4
KEP_B05_RI_02,McCarty Fjord,2010-06-26,2010,Mid (0.5 m MLLW),7,Polyostea / Polysiphonia spp.,Polyostea / Polysiphonia spp.,1,25,4
KEP_B05_RI_02,McCarty Fjord,2010-06-26,2010,Mid (0.5 m MLLW),7,Soranthera ulvoidea,Soranthera ulvoidea,1,25,4
KEP_B05_RI_02,McCarty Fjord,2010-06-26,2010,Mid (0.5 m MLLW),8,Fucus distichus,Fucus distichus,11,25,44
KEP_B05_RI_02,McCarty Fjord,2010-06-26,2010,Mid (0.5 m MLLW),8,Soranthera ulvoidea,Soranthera ulvoidea,1,25,4
KEP_B05_RI_02,McCarty Fjord,2010-06-26,2010,Mid (0.5 m MLLW),9,Fucus distichus,Fucus distichus,21,25,84
KEP_B05_RI_02,McCarty Fjord,2010-06-26,2010,Mid (0.5 m MLLW),9,Polyostea / Polysiphonia spp.,Polyostea / Polysiphonia spp.,1,25,4
KEP_B05_RI_02,McCarty Fjord,2010-06-29,2010,Mid (0.5 m MLLW),10,barnacle,barnacle,1,25,4
KEP_B05_RI_02,McCarty Fjord,2010-06-29,2010,Mid (0.5 m MLLW),10,Fucus distichus,Fucus distichus,16,25,64
KEP_B05_RI_02,McCarty Fjord,2010-06-29,2010,Mid (0.5 m MLLW),10,Pylaiella littoralis,Pylaiella littoralis,1,25,4
KEP_B05_RI_02,McCarty Fjord,2010-06-29,2010,Mid (0.5 m MLLW),11,Fucus distichus,Fucus distichus,19,25,76
KEP_B05_RI_02,McCarty Fjord,2010-06-29,2010,Mid (0.5 m MLLW),11,Ptilota spp.,Ptilota spp.,1,25,4
KEP_B05_RI_02,McCarty Fjord,2010-06-29,2010,Mid (0.5 m MLLW),12,Fucus distichus,Fucus distichus,10,25,40
KEP_B05_RI_02,McCarty Fjord,2010-06-29,2010,Mid (0.5 m MLLW),12,Halosaccion glandiforme,Halosaccion glandiforme,1,25,4
