Region,BlockNumber,BlockName,SiteID,SiteName,SampleDate,YearSample,TransectNumber,Size
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,2,28
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,2,29
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,2,29
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,2,35
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,2,29
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,2,24
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,2,33
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,2,29
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,2,22
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,2,24
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,2,21
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,2,21
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,2,21
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,2,22
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,2,22
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,2,22
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,2,22
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,2,23
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,2,23
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,2,23
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,2,23
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,2,23
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,2,23
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,2,23
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,2,23
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,2,22
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,2,21
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,3,22
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,3,23
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,3,23
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,3,23
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,3,23
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,3,23
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,3,23
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,3,25
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,3,20
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,3,22
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,3,24
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,3,20
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,3,22
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,3,22
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,3,20
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,3,20
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,3,21
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,3,21
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,3,21
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,3,21
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,3,21
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,3,21
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,3,21
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,3,22
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,3,20
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,4,29
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,4,24
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,4,23
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,4,23
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,4,23
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,4,23
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,4,24
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,4,24
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,4,21
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,4,25
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,4,23
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,4,25
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,4,26
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,4,26
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,4,26
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,4,20
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,4,20
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,4,21
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,4,22
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,4,21
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,4,21
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,4,21
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,4,21
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,4,21
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,4,22
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,4,21
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,4,21
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,4,22
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,4,22
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,4,22
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,4,22
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,4,20
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,4,21
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,5,25
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,5,25
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,5,25
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,5,25
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,5,25
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,5,25
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,5,25
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,5,28
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,5,24
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,5,24
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,5,25
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,5,26
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,5,26
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,5,26
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,5,27
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,5,28
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,5,29
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,5,23
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,5,23
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,5,30
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,5,30
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,5,32
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,5,27
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,5,21
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,5,20
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,5,20
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,5,20
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,5,20
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,5,21
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,5,23
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,5,21
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,5,23
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,5,21
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,5,22
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,5,22
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,5,23
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,5,21
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,5,22
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,5,23
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,5,23
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,5,22
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,5,22
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,5,22
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,5,22
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,5,22
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,5,22
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,6,25
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,6,24
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,6,25
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,6,25
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,6,24
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,6,26
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,6,28
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,6,29
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,6,24
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,6,30
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,6,31
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,6,21
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,6,20
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,6,23
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,6,20
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,6,21
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,6,22
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,6,22
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,6,22
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,6,22
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,6,23
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,6,23
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,6,21
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,7,37
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,7,29
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,7,27
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,7,27
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,7,27
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,7,28
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,7,29
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,7,30
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,7,30
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,7,27
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,7,35
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,7,27
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,7,20
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,7,31
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,7,22
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,7,29
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,7,26
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,7,21
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,7,21
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,7,22
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,7,22
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,7,22
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,7,24
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,7,24
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,7,24
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,7,25
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,7,24
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,7,21
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,7,26
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,7,26
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,8,28
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,8,27
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,8,27
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,8,27
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,8,27
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,8,28
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,8,28
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,8,28
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,8,27
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,8,24
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,8,29
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,8,29
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,8,28
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,8,27
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,8,26
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,8,26
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,8,26
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,8,26
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,8,25
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,8,25
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,8,25
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,8,25
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,8,25
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,8,29
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,8,22
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,8,24
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,8,34
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,8,24
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,8,21
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,8,21
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,8,22
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,8,22
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,8,23
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,8,24
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,8,24
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,8,24
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,8,35
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,8,23
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,8,34
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,8,29
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,8,34
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,8,33
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,8,32
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,8,31
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,8,31
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,8,31
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,8,31
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,8,30
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,8,30
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,8,30
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,8,30
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,8,35
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,9,28
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,9,31
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,9,27
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,9,26
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,9,28
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,9,28
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,9,28
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,9,29
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,9,29
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,9,26
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,9,30
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,9,26
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,9,32
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,9,32
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,9,34
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,9,35
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,9,35
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,9,37
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,9,38
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,9,30
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,9,25
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,9,21
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,9,22
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,9,23
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,9,23
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,9,23
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,9,24
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,9,24
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,9,26
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,9,25
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,9,21
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,9,25
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,9,25
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,9,25
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,9,25
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,9,25
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,9,25
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,9,26
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,9,25
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,10,39
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,10,36
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,10,37
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,10,37
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,10,37
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,10,38
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,10,38
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,10,38
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,10,39
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,10,39
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,10,36
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,10,39
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,10,40
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,10,40
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,10,41
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,10,42
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,10,42
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,10,42
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,10,44
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,10,46
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,10,22
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,10,21
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,10,39
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,10,30
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,10,40
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,10,36
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,10,23
KEP,5,KEFJ,KEP_B05_MI_04,Nuka Pass,6/28/2010,2010,10,25
