SiteID,SiteName,SampleDate,Year,Transect_Width_m,Transect_Length_m,Species,Count,Density_individual200SqM,Density_Healthy,Density_Diseased
AKP_B10_RI_05,Takli Island,2016-07-04,2016,4,50,Orthasterias koehleri,0,0,.,.
AKP_B10_RI_05,Takli Island,2016-07-04,2016,4,50,Pisaster ochraceus,27,27,.,.
AKP_B10_RI_05,Takli Island,2016-07-04,2016,4,50,Pycnopodia helianthoides,7,7,.,.
AKP_B10_RI_05,Takli Island,2016-07-04,2016,4,50,Solaster spp.,0,0,.,.
AKP_B10_RI_05,Takli Island,2017-06-23,2017,4,50,Dermasterias imbricata,0,0,.,.
AKP_B10_RI_05,Takli Island,2017-06-23,2017,4,50,Evasterias troschelii,0,0,.,.
AKP_B10_RI_05,Takli Island,2017-06-23,2017,4,50,Henricia leviuscula,0,0,.,.
AKP_B10_RI_05,Takli Island,2017-06-23,2017,4,50,Mediaster aequalis,0,0,.,.
AKP_B10_RI_05,Takli Island,2017-06-23,2017,4,50,Orthasterias koehleri,0,0,.,.
AKP_B10_RI_05,Takli Island,2017-06-23,2017,4,50,Pisaster ochraceus,0,0,.,.
AKP_B10_RI_05,Takli Island,2017-06-23,2017,4,50,Pycnopodia helianthoides,0,0,.,.
AKP_B10_RI_05,Takli Island,2017-06-23,2017,4,50,Solaster spp.,0,0,.,.
AKP_B10_RI_05,Takli Island,2018-07-15,2018,4,50,Dermasterias imbricata,0,0,.,.
AKP_B10_RI_05,Takli Island,2018-07-15,2018,4,50,Evasterias troschelii,0,0,.,.
AKP_B10_RI_05,Takli Island,2018-07-15,2018,4,50,Henricia leviuscula,0,0,.,.
AKP_B10_RI_05,Takli Island,2018-07-15,2018,4,50,Mediaster aequalis,0,0,.,.
AKP_B10_RI_05,Takli Island,2018-07-15,2018,4,50,Orthasterias koehleri,0,0,.,.
AKP_B10_RI_05,Takli Island,2018-07-15,2018,4,50,Pisaster ochraceus,0,0,.,.
AKP_B10_RI_05,Takli Island,2018-07-15,2018,4,50,Pycnopodia helianthoides,0,0,.,.
AKP_B10_RI_05,Takli Island,2018-07-15,2018,4,50,Solaster spp.,0,0,.,.
AKP_B10_RI_05,Takli Island,2019-07-05,2019,4,50,Dermasterias imbricata,0,0,.,.
AKP_B10_RI_05,Takli Island,2019-07-05,2019,4,50,Evasterias troschelii,1,1,.,.
AKP_B10_RI_05,Takli Island,2019-07-05,2019,4,50,Henricia leviuscula,0,0,.,.
AKP_B10_RI_05,Takli Island,2019-07-05,2019,4,50,Mediaster aequalis,0,0,.,.
AKP_B10_RI_05,Takli Island,2019-07-05,2019,4,50,Orthasterias koehleri,0,0,.,.
AKP_B10_RI_05,Takli Island,2019-07-05,2019,4,50,Pisaster ochraceus,0,0,.,.
AKP_B10_RI_05,Takli Island,2019-07-05,2019,4,50,Pycnopodia helianthoides,0,0,.,.
AKP_B10_RI_05,Takli Island,2019-07-05,2019,4,50,Solaster spp.,0,0,.,.
AKP_B10_RI_05,Takli Island,2021-07-10,2021,4,50,Dermasterias imbricata,0,0,0,0
AKP_B10_RI_05,Takli Island,2021-07-10,2021,4,50,Evasterias troschelii,0,0,0,0
AKP_B10_RI_05,Takli Island,2021-07-10,2021,4,50,Henricia leviuscula,0,0,0,0
AKP_B10_RI_05,Takli Island,2021-07-10,2021,4,50,Mediaster aequalis,0,0,0,0
AKP_B10_RI_05,Takli Island,2021-07-10,2021,4,50,Orthasterias koehleri,1,1,1,0
AKP_B10_RI_05,Takli Island,2021-07-10,2021,4,50,Pisaster ochraceus,1,1,1,0
AKP_B10_RI_05,Takli Island,2021-07-10,2021,4,50,Pycnopodia helianthoides,0,0,0,0
AKP_B10_RI_05,Takli Island,2021-07-10,2021,4,50,Solaster spp.,0,0,0,0
AKP_B10_RI_05,Takli Island,2022-07-15,2022,4,50,Dermasterias imbricata,0,0,0,0
AKP_B10_RI_05,Takli Island,2022-07-15,2022,4,50,Evasterias troschelii,2,2,2,0
AKP_B10_RI_05,Takli Island,2022-07-15,2022,4,50,Henricia leviuscula,0,0,0,0
AKP_B10_RI_05,Takli Island,2022-07-15,2022,4,50,Mediaster aequalis,0,0,0,0
AKP_B10_RI_05,Takli Island,2022-07-15,2022,4,50,Orthasterias koehleri,0,0,0,0
AKP_B10_RI_05,Takli Island,2022-07-15,2022,4,50,Pisaster ochraceus,4,4,4,0
AKP_B10_RI_05,Takli Island,2022-07-15,2022,4,50,Pycnopodia helianthoides,0,0,0,0
AKP_B10_RI_05,Takli Island,2022-07-15,2022,4,50,Solaster spp.,0,0,0,0
AKP_B10_RI_05,Takli Island,2023-07-05,2023,4,50,Dermasterias imbricata,0,0,0,0
AKP_B10_RI_05,Takli Island,2023-07-05,2023,4,50,Evasterias troschelii,0,0,0,0
AKP_B10_RI_05,Takli Island,2023-07-05,2023,4,50,Henricia leviuscula,0,0,0,0
AKP_B10_RI_05,Takli Island,2023-07-05,2023,4,50,Mediaster aequalis,0,0,0,0
AKP_B10_RI_05,Takli Island,2023-07-05,2023,4,50,Orthasterias koehleri,0,0,0,0
AKP_B10_RI_05,Takli Island,2023-07-05,2023,4,50,Pisaster ochraceus,4,4,4,0
AKP_B10_RI_05,Takli Island,2023-07-05,2023,4,50,Pycnopodia helianthoides,0,0,0,0
AKP_B10_RS_01,Ninagiak Island,2013-07-11,2013,4,50,Dermasterias imbricata,0,0,.,.
AKP_B10_RS_01,Ninagiak Island,2013-07-11,2013,4,50,Evasterias troschelii,0,0,.,.
AKP_B10_RS_01,Ninagiak Island,2013-07-11,2013,4,50,Henricia leviuscula,0,0,.,.
AKP_B10_RS_01,Ninagiak Island,2013-07-11,2013,4,50,Mediaster aequalis,0,0,.,.
AKP_B10_RS_01,Ninagiak Island,2013-07-11,2013,4,50,Orthasterias koehleri,0,0,.,.
AKP_B10_RS_01,Ninagiak Island,2013-07-11,2013,4,50,Pisaster ochraceus,0,0,.,.
AKP_B10_RS_01,Ninagiak Island,2013-07-11,2013,4,50,Pycnopodia helianthoides,0,0,.,.
AKP_B10_RS_01,Ninagiak Island,2013-07-11,2013,4,50,Solaster spp.,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2008-06-20,2008,4,100,Dermasterias imbricata,11,5.5,.,.
KEP_B05_RI_01,Aialik Bay,2008-06-20,2008,4,100,Evasterias troschelii,3,1.5,.,.
KEP_B05_RI_01,Aialik Bay,2008-06-20,2008,4,100,Henricia leviuscula,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2008-06-20,2008,4,100,Mediaster aequalis,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2008-06-20,2008,4,100,Orthasterias koehleri,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2008-06-20,2008,4,100,Pisaster ochraceus,1,0.5,.,.
KEP_B05_RI_01,Aialik Bay,2008-06-20,2008,4,100,Pycnopodia helianthoides,28,14,.,.
KEP_B05_RI_01,Aialik Bay,2008-06-20,2008,4,100,Solaster spp.,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2009-06-24,2009,4,50,Dermasterias imbricata,18,18,.,.
KEP_B05_RI_01,Aialik Bay,2009-06-24,2009,4,50,Evasterias troschelii,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2009-06-24,2009,4,50,Henricia leviuscula,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2009-06-24,2009,4,50,Mediaster aequalis,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2009-06-24,2009,4,50,Orthasterias koehleri,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2009-06-24,2009,4,50,Pisaster ochraceus,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2009-06-24,2009,4,50,Pycnopodia helianthoides,17,17,.,.
KEP_B05_RI_01,Aialik Bay,2009-06-24,2009,4,50,Solaster spp.,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2010-06-23,2010,4,50,Dermasterias imbricata,34,34,.,.
KEP_B05_RI_01,Aialik Bay,2010-06-23,2010,4,50,Evasterias troschelii,2,2,.,.
KEP_B05_RI_01,Aialik Bay,2010-06-23,2010,4,50,Henricia leviuscula,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2010-06-23,2010,4,50,Mediaster aequalis,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2010-06-23,2010,4,50,Orthasterias koehleri,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2010-06-23,2010,4,50,Pisaster ochraceus,3,3,.,.
KEP_B05_RI_01,Aialik Bay,2010-06-23,2010,4,50,Pycnopodia helianthoides,36,36,.,.
KEP_B05_RI_01,Aialik Bay,2010-06-23,2010,4,50,Solaster spp.,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2011-06-18,2011,4,50,Dermasterias imbricata,38,38,.,.
KEP_B05_RI_01,Aialik Bay,2011-06-18,2011,4,50,Evasterias troschelii,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2011-06-18,2011,4,50,Henricia leviuscula,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2011-06-18,2011,4,50,Mediaster aequalis,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2011-06-18,2011,4,50,Orthasterias koehleri,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2011-06-18,2011,4,50,Pisaster ochraceus,2,2,.,.
KEP_B05_RI_01,Aialik Bay,2011-06-18,2011,4,50,Pycnopodia helianthoides,13,13,.,.
KEP_B05_RI_01,Aialik Bay,2011-06-18,2011,4,50,Solaster spp.,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2012-06-23,2012,4,50,Dermasterias imbricata,23,23,.,.
KEP_B05_RI_01,Aialik Bay,2012-06-23,2012,4,50,Evasterias troschelii,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2012-06-23,2012,4,50,Henricia leviuscula,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2012-06-23,2012,4,50,Mediaster aequalis,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2012-06-23,2012,4,50,Orthasterias koehleri,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2012-06-23,2012,4,50,Pisaster ochraceus,2,2,.,.
KEP_B05_RI_01,Aialik Bay,2012-06-23,2012,4,50,Pycnopodia helianthoides,20,20,.,.
KEP_B05_RI_01,Aialik Bay,2012-06-23,2012,4,50,Solaster spp.,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2013-06-26,2013,4,50,Dermasterias imbricata,27,27,.,.
KEP_B05_RI_01,Aialik Bay,2013-06-26,2013,4,50,Evasterias troschelii,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2013-06-26,2013,4,50,Henricia leviuscula,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2013-06-26,2013,4,50,Mediaster aequalis,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2013-06-26,2013,4,50,Orthasterias koehleri,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2013-06-26,2013,4,50,Pisaster ochraceus,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2013-06-26,2013,4,50,Pycnopodia helianthoides,15,15,.,.
KEP_B05_RI_01,Aialik Bay,2013-06-26,2013,4,50,Solaster spp.,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2014-06-16,2014,4,50,Dermasterias imbricata,37,37,.,.
KEP_B05_RI_01,Aialik Bay,2014-06-16,2014,4,50,Evasterias troschelii,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2014-06-16,2014,4,50,Henricia leviuscula,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2014-06-16,2014,4,50,Mediaster aequalis,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2014-06-16,2014,4,50,Orthasterias koehleri,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2014-06-16,2014,4,50,Pisaster ochraceus,4,4,.,.
KEP_B05_RI_01,Aialik Bay,2014-06-16,2014,4,50,Pycnopodia helianthoides,9,9,.,.
KEP_B05_RI_01,Aialik Bay,2014-06-16,2014,4,50,Solaster spp.,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2015-06-20,2015,4,50,Dermasterias imbricata,16,16,.,.
KEP_B05_RI_01,Aialik Bay,2015-06-20,2015,4,50,Evasterias troschelii,1,1,.,.
KEP_B05_RI_01,Aialik Bay,2015-06-20,2015,4,50,Henricia leviuscula,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2015-06-20,2015,4,50,Mediaster aequalis,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2015-06-20,2015,4,50,Orthasterias koehleri,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2015-06-20,2015,4,50,Pisaster ochraceus,2,2,.,.
KEP_B05_RI_01,Aialik Bay,2015-06-20,2015,4,50,Pycnopodia helianthoides,3,3,.,.
KEP_B05_RI_01,Aialik Bay,2015-06-20,2015,4,50,Solaster spp.,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2016-06-24,2016,4,50,Dermasterias imbricata,2,2,.,.
KEP_B05_RI_01,Aialik Bay,2016-06-24,2016,4,50,Evasterias troschelii,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2016-06-24,2016,4,50,Henricia leviuscula,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2016-06-24,2016,4,50,Mediaster aequalis,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2016-06-24,2016,4,50,Orthasterias koehleri,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2016-06-24,2016,4,50,Pisaster ochraceus,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2016-06-24,2016,4,50,Pycnopodia helianthoides,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2016-06-24,2016,4,50,Solaster spp.,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2017-06-26,2017,4,50,Dermasterias imbricata,8,8,.,.
KEP_B05_RI_01,Aialik Bay,2017-06-26,2017,4,50,Evasterias troschelii,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2017-06-26,2017,4,50,Henricia leviuscula,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2017-06-26,2017,4,50,Mediaster aequalis,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2017-06-26,2017,4,50,Orthasterias koehleri,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2017-06-26,2017,4,50,Pisaster ochraceus,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2017-06-26,2017,4,50,Pycnopodia helianthoides,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2017-06-26,2017,4,50,Solaster spp.,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2018-06-16,2018,4,50,Dermasterias imbricata,8,8,.,.
KEP_B05_RI_01,Aialik Bay,2018-06-16,2018,4,50,Evasterias troschelii,2,2,.,.
KEP_B05_RI_01,Aialik Bay,2018-06-16,2018,4,50,Henricia leviuscula,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2018-06-16,2018,4,50,Mediaster aequalis,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2018-06-16,2018,4,50,Orthasterias koehleri,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2018-06-16,2018,4,50,Pisaster ochraceus,5,5,.,.
KEP_B05_RI_01,Aialik Bay,2018-06-16,2018,4,50,Pycnopodia helianthoides,2,2,.,.
KEP_B05_RI_01,Aialik Bay,2018-06-16,2018,4,50,Solaster spp.,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2019-06-20,2019,4,50,Dermasterias imbricata,3,3,.,.
KEP_B05_RI_01,Aialik Bay,2019-06-20,2019,4,50,Evasterias troschelii,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2019-06-20,2019,4,50,Henricia leviuscula,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2019-06-20,2019,4,50,Mediaster aequalis,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2019-06-20,2019,4,50,Orthasterias koehleri,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2019-06-20,2019,4,50,Pisaster ochraceus,2,2,.,.
KEP_B05_RI_01,Aialik Bay,2019-06-20,2019,4,50,Pycnopodia helianthoides,5,5,.,.
KEP_B05_RI_01,Aialik Bay,2019-06-20,2019,4,50,Solaster spp.,0,0,.,.
KEP_B05_RI_01,Aialik Bay,2020-06-21,2020,4,50,Dermasterias imbricata,103,103,103,0
KEP_B05_RI_01,Aialik Bay,2020-06-21,2020,4,50,Evasterias troschelii,0,0,0,0
KEP_B05_RI_01,Aialik Bay,2020-06-21,2020,4,50,Henricia leviuscula,0,0,0,0
KEP_B05_RI_01,Aialik Bay,2020-06-21,2020,4,50,Mediaster aequalis,0,0,0,0
KEP_B05_RI_01,Aialik Bay,2020-06-21,2020,4,50,Orthasterias koehleri,0,0,0,0
KEP_B05_RI_01,Aialik Bay,2020-06-21,2020,4,50,Pisaster ochraceus,0,0,0,0
KEP_B05_RI_01,Aialik Bay,2020-06-21,2020,4,50,Pycnopodia helianthoides,1,1,1,0
KEP_B05_RI_01,Aialik Bay,2020-06-21,2020,4,50,Solaster spp.,0,0,0,0
KEP_B05_RI_01,Aialik Bay,2021-06-28,2021,4,50,Dermasterias imbricata,12,12,12,0
KEP_B05_RI_01,Aialik Bay,2021-06-28,2021,4,50,Evasterias troschelii,0,0,0,0
KEP_B05_RI_01,Aialik Bay,2021-06-28,2021,4,50,Henricia leviuscula,0,0,0,0
KEP_B05_RI_01,Aialik Bay,2021-06-28,2021,4,50,Mediaster aequalis,0,0,0,0
KEP_B05_RI_01,Aialik Bay,2021-06-28,2021,4,50,Orthasterias koehleri,0,0,0,0
KEP_B05_RI_01,Aialik Bay,2021-06-28,2021,4,50,Pisaster ochraceus,3,3,3,0
KEP_B05_RI_01,Aialik Bay,2021-06-28,2021,4,50,Pycnopodia helianthoides,0,0,0,0
KEP_B05_RI_01,Aialik Bay,2021-06-28,2021,4,50,Solaster spp.,0,0,0,0
KEP_B05_RI_01,Aialik Bay,2022-06-18,2022,4,50,Dermasterias imbricata,44,44,44,0
KEP_B05_RI_01,Aialik Bay,2022-06-18,2022,4,50,Evasterias troschelii,24,24,24,0
KEP_B05_RI_01,Aialik Bay,2022-06-18,2022,4,50,Henricia leviuscula,0,0,0,0
KEP_B05_RI_01,Aialik Bay,2022-06-18,2022,4,50,Mediaster aequalis,0,0,0,0
KEP_B05_RI_01,Aialik Bay,2022-06-18,2022,4,50,Orthasterias koehleri,0,0,0,0
KEP_B05_RI_01,Aialik Bay,2022-06-18,2022,4,50,Pisaster ochraceus,24,24,24,0
KEP_B05_RI_01,Aialik Bay,2022-06-18,2022,4,50,Pycnopodia helianthoides,20,20,20,0
KEP_B05_RI_01,Aialik Bay,2022-06-18,2022,4,50,Solaster spp.,0,0,0,0
KEP_B05_RI_01,Aialik Bay,2023-06-05,2023,4,50,Dermasterias imbricata,52,52,52,0
KEP_B05_RI_01,Aialik Bay,2023-06-05,2023,4,50,Evasterias troschelii,23,23,23,0
KEP_B05_RI_01,Aialik Bay,2023-06-05,2023,4,50,Henricia leviuscula,0,0,0,0
KEP_B05_RI_01,Aialik Bay,2023-06-05,2023,4,50,Mediaster aequalis,0,0,0,0
KEP_B05_RI_01,Aialik Bay,2023-06-05,2023,4,50,Orthasterias koehleri,1,1,1,0
KEP_B05_RI_01,Aialik Bay,2023-06-05,2023,4,50,Pisaster ochraceus,25,25,25,0
KEP_B05_RI_01,Aialik Bay,2023-06-05,2023,4,50,Pycnopodia helianthoides,38,38,38,0
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,4,100,Dermasterias imbricata,14,7,.,.
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,4,100,Evasterias troschelii,0,0,.,.
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,4,100,Henricia leviuscula,0,0,.,.
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,4,100,Mediaster aequalis,1,0.5,.,.
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,4,100,Orthasterias koehleri,0,0,.,.
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,4,100,Pisaster ochraceus,129,64.5,.,.
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,4,100,Pycnopodia helianthoides,7,3.5,.,.
KEP_B05_RI_02,McCarty Fjord,2008-06-18,2008,4,100,Solaster spp.,0,0,.,.
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,4,50,Dermasterias imbricata,8,8,.,.
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,4,50,Evasterias troschelii,44,44,.,.
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,4,50,Henricia leviuscula,0,0,.,.
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,4,50,Mediaster aequalis,0,0,.,.
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,4,50,Orthasterias koehleri,0,0,.,.
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,4,50,Pisaster ochraceus,65,65,.,.
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,4,50,Pycnopodia helianthoides,7,7,.,.
KEP_B05_RI_02,McCarty Fjord,2009-06-21,2009,4,50,Solaster spp.,0,0,.,.
KEP_B05_RI_02,McCarty Fjord,2010-06-26,2010,4,50,Dermasterias imbricata,15,15,.,.
KEP_B05_RI_02,McCarty Fjord,2010-06-26,2010,4,50,Evasterias troschelii,0,0,.,.
KEP_B05_RI_02,McCarty Fjord,2010-06-26,2010,4,50,Henricia leviuscula,1,1,.,.
KEP_B05_RI_02,McCarty Fjord,2010-06-26,2010,4,50,Mediaster aequalis,0,0,.,.
KEP_B05_RI_02,McCarty Fjord,2010-06-26,2010,4,50,Orthasterias koehleri,2,2,.,.
KEP_B05_RI_02,McCarty Fjord,2010-06-26,2010,4,50,Pisaster ochraceus,77,77,.,.
KEP_B05_RI_02,McCarty Fjord,2010-06-26,2010,4,50,Pycnopodia helianthoides,18,18,.,.
KEP_B05_RI_02,McCarty Fjord,2010-06-26,2010,4,50,Solaster spp.,1,1,.,.
KEP_B05_RI_02,McCarty Fjord,2011-06-15,2011,4,50,Dermasterias imbricata,21,21,.,.
KEP_B05_RI_02,McCarty Fjord,2011-06-15,2011,4,50,Evasterias troschelii,0,0,.,.
KEP_B05_RI_02,McCarty Fjord,2011-06-15,2011,4,50,Henricia leviuscula,0,0,.,.
KEP_B05_RI_02,McCarty Fjord,2011-06-15,2011,4,50,Mediaster aequalis,0,0,.,.
KEP_B05_RI_02,McCarty Fjord,2011-06-15,2011,4,50,Orthasterias koehleri,1,1,.,.
KEP_B05_RI_02,McCarty Fjord,2011-06-15,2011,4,50,Pisaster ochraceus,36,36,.,.
KEP_B05_RI_02,McCarty Fjord,2011-06-15,2011,4,50,Pycnopodia helianthoides,3,3,.,.
KEP_B05_RI_02,McCarty Fjord,2011-06-15,2011,4,50,Solaster spp.,0,0,.,.
KEP_B05_RI_02,McCarty Fjord,2012-06-20,2012,4,50,Dermasterias imbricata,33,33,.,.
KEP_B05_RI_02,McCarty Fjord,2012-06-20,2012,4,50,Evasterias troschelii,1,1,.,.
KEP_B05_RI_02,McCarty Fjord,2012-06-20,2012,4,50,Henricia leviuscula,1,1,.,.
KEP_B05_RI_02,McCarty Fjord,2012-06-20,2012,4,50,Mediaster aequalis,0,0,.,.
KEP_B05_RI_02,McCarty Fjord,2012-06-20,2012,4,50,Orthasterias koehleri,5,5,.,.
KEP_B05_RI_02,McCarty Fjord,2012-06-20,2012,4,50,Pisaster ochraceus,87,87,.,.
KEP_B05_RI_02,McCarty Fjord,2012-06-20,2012,4,50,Pycnopodia helianthoides,16,16,.,.
KEP_B05_RI_02,McCarty Fjord,2012-06-20,2012,4,50,Solaster spp.,1,1,.,.
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,4,50,Dermasterias imbricata,43,43,.,.
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,4,50,Evasterias troschelii,2,2,.,.
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,4,50,Henricia leviuscula,8,8,.,.
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,4,50,Mediaster aequalis,0,0,.,.
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,4,50,Orthasterias koehleri,6,6,.,.
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,4,50,Pisaster ochraceus,56,56,.,.
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,4,50,Pycnopodia helianthoides,21,21,.,.
KEP_B05_RI_02,McCarty Fjord,2013-06-23,2013,4,50,Solaster spp.,1,1,.,.
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,4,50,Dermasterias imbricata,19,19,.,.
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,4,50,Evasterias troschelii,0,0,.,.
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,4,50,Henricia leviuscula,0,0,.,.
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,4,50,Mediaster aequalis,0,0,.,.
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,4,50,Orthasterias koehleri,6,6,.,.
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,4,50,Pisaster ochraceus,100,100,.,.
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,4,50,Pycnopodia helianthoides,8,8,.,.
KEP_B05_RI_02,McCarty Fjord,2014-06-13,2014,4,50,Solaster spp.,0,0,.,.
KEP_B05_RI_02,McCarty Fjord,2015-06-17,2015,4,50,Dermasterias imbricata,17,17,.,.
KEP_B05_RI_02,McCarty Fjord,2015-06-17,2015,4,50,Evasterias troschelii,0,0,.,.
KEP_B05_RI_02,McCarty Fjord,2015-06-17,2015,4,50,Henricia leviuscula,2,2,.,.
KEP_B05_RI_02,McCarty Fjord,2015-06-17,2015,4,50,Mediaster aequalis,0,0,.,.
KEP_B05_RI_02,McCarty Fjord,2015-06-17,2015,4,50,Orthasterias koehleri,0,0,.,.
KEP_B05_RI_02,McCarty Fjord,2015-06-17,2015,4,50,Pisaster ochraceus,3,3,.,.
KEP_B05_RI_02,McCarty Fjord,2015-06-17,2015,4,50,Pycnopodia helianthoides,22,22,.,.
KEP_B05_RI_02,McCarty Fjord,2015-06-17,2015,4,50,Solaster spp.,0,0,.,.
KEP_B05_RI_02,McCarty Fjord,2016-06-19,2016,4,50,Dermasterias imbricata,5,5,.,.
KEP_B05_RI_02,McCarty Fjord,2016-06-19,2016,4,50,Evasterias troschelii,0,0,.,.
KEP_B05_RI_02,McCarty Fjord,2016-06-19,2016,4,50,Henricia leviuscula,0,0,.,.
KEP_B05_RI_02,McCarty Fjord,2016-06-19,2016,4,50,Mediaster aequalis,0,0,.,.
KEP_B05_RI_02,McCarty Fjord,2016-06-19,2016,4,50,Orthasterias koehleri,0,0,.,.
KEP_B05_RI_02,McCarty Fjord,2016-06-19,2016,4,50,Pisaster ochraceus,10,10,.,.
KEP_B05_RI_02,McCarty Fjord,2016-06-19,2016,4,50,Pycnopodia helianthoides,0,0,.,.
KEP_B05_RI_02,McCarty Fjord,2016-06-19,2016,4,50,Solaster spp.,0,0,.,.
KEP_B05_RI_02,McCarty Fjord,2017-06-24,2017,4,50,Dermasterias imbricata,9,9,.,.
KEP_B05_RI_02,McCarty Fjord,2017-06-24,2017,4,50,Evasterias troschelii,0,0,.,.
KEP_B05_RI_02,McCarty Fjord,2017-06-24,2017,4,50,Henricia leviuscula,0,0,.,.
KEP_B05_RI_02,McCarty Fjord,2017-06-24,2017,4,50,Mediaster aequalis,0,0,.,.
KEP_B05_RI_02,McCarty Fjord,2017-06-24,2017,4,50,Orthasterias koehleri,0,0,.,.
KEP_B05_RI_02,McCarty Fjord,2017-06-24,2017,4,50,Pisaster ochraceus,13,13,.,.
KEP_B05_RI_02,McCarty Fjord,2017-06-24,2017,4,50,Pycnopodia helianthoides,0,0,.,.
