SiteID,SiteName,SampleDate,Year,Species,Size_mm,Diseased_State,Comments
KEP_B05_RI_04,Nuka Passage,2021-06-26,2021,Dermasterias imbricata,97,H,
KEP_B05_RI_04,Nuka Passage,2021-06-26,2021,Evasterias troschelii,68,H,
KEP_B05_RI_04,Nuka Passage,2021-06-26,2021,Evasterias troschelii,32,H,
KEP_B05_RI_04,Nuka Passage,2021-06-26,2021,Evasterias troschelii,87,H,
KEP_B05_RI_04,Nuka Passage,2021-06-26,2021,Evasterias troschelii,112,H,
KEP_B05_RI_04,Nuka Passage,2021-06-26,2021,Evasterias troschelii,57,H,
KEP_B05_RI_04,Nuka Passage,2021-06-26,2021,Evasterias troschelii,54,H,
KEP_B05_RI_04,Nuka Passage,2021-06-26,2021,Evasterias troschelii,85,H,
KEP_B05_RI_04,Nuka Passage,2021-06-26,2021,Evasterias troschelii,87,H,
KEP_B05_RI_04,Nuka Passage,2021-06-26,2021,Pisaster ochraceus,103,H,
KEP_B05_RI_04,Nuka Passage,2021-06-26,2021,Pisaster ochraceus,62,H,
KEP_B05_RI_04,Nuka Passage,2021-06-26,2021,Pisaster ochraceus,98,H,
KEP_B05_RI_04,Nuka Passage,2021-06-26,2021,Pisaster ochraceus,75,H,
KEP_B05_RI_04,Nuka Passage,2021-06-26,2021,Pisaster ochraceus,137,H,
KEP_B05_RI_04,Nuka Passage,2021-06-26,2021,Pisaster ochraceus,144,H,
KEP_B05_RI_04,Nuka Passage,2021-06-26,2021,Pisaster ochraceus,71,H,
KEP_B05_RI_04,Nuka Passage,2021-06-26,2021,Pisaster ochraceus,67,H,
KEP_B05_RI_04,Nuka Passage,2021-06-26,2021,Pisaster ochraceus,137,H,
KEP_B05_RI_04,Nuka Passage,2021-06-26,2021,Pisaster ochraceus,91,H,
KEP_B05_RI_04,Nuka Passage,2021-06-26,2021,Pisaster ochraceus,69,H,
KEP_B05_RI_04,Nuka Passage,2021-06-26,2021,Pisaster ochraceus,114,H,
KEP_B05_RI_04,Nuka Passage,2021-06-26,2021,Pisaster ochraceus,55,H,
KEP_B05_RI_04,Nuka Passage,2021-06-26,2021,Pisaster ochraceus,60,H,
KEP_B05_RI_04,Nuka Passage,2021-06-26,2021,Pisaster ochraceus,99,H,
KEP_B05_RI_04,Nuka Passage,2021-06-26,2021,Pisaster ochraceus,70,H,
KEP_B05_RI_04,Nuka Passage,2021-06-26,2021,Pisaster ochraceus,112,H,
KEP_B05_RI_04,Nuka Passage,2021-06-26,2021,Pisaster ochraceus,152,H,
KEP_B05_RI_04,Nuka Passage,2021-06-26,2021,Pisaster ochraceus,56,H,
KEP_B05_RI_04,Nuka Passage,2021-06-26,2021,Pisaster ochraceus,156,H,
KEP_B05_RI_04,Nuka Passage,2021-06-26,2021,Pisaster ochraceus,111,H,
KEP_B05_RI_04,Nuka Passage,2021-06-26,2021,Pisaster ochraceus,137,H,
KEP_B05_RI_04,Nuka Passage,2021-06-26,2021,Pisaster ochraceus,93,H,
KEP_B05_RI_04,Nuka Passage,2021-06-26,2021,Pisaster ochraceus,118,H,
KEP_B05_RI_04,Nuka Passage,2021-06-26,2021,Pisaster ochraceus,142,H,
KEP_B05_RI_04,Nuka Passage,2021-06-26,2021,Pycnopodia helianthoides,52,H,
KEP_B05_RI_04,Nuka Passage,2022-06-14,2022,Dermasterias imbricata,78,H,
KEP_B05_RI_04,Nuka Passage,2022-06-14,2022,Dermasterias imbricata,69,H,
KEP_B05_RI_04,Nuka Passage,2022-06-14,2022,Dermasterias imbricata,98,H,
KEP_B05_RI_04,Nuka Passage,2022-06-14,2022,Dermasterias imbricata,103,H,
KEP_B05_RI_04,Nuka Passage,2022-06-14,2022,Dermasterias imbricata,100,H,
KEP_B05_RI_04,Nuka Passage,2022-06-14,2022,Evasterias troschelii,88,H,
KEP_B05_RI_04,Nuka Passage,2022-06-14,2022,Evasterias troschelii,71,H,
KEP_B05_RI_04,Nuka Passage,2022-06-14,2022,Evasterias troschelii,86,H,
KEP_B05_RI_04,Nuka Passage,2022-06-14,2022,Evasterias troschelii,93,H,
KEP_B05_RI_04,Nuka Passage,2022-06-14,2022,Evasterias troschelii,32,H,
KEP_B05_RI_04,Nuka Passage,2022-06-14,2022,Evasterias troschelii,64,H,
KEP_B05_RI_04,Nuka Passage,2022-06-14,2022,Evasterias troschelii,112,H,
KEP_B05_RI_04,Nuka Passage,2022-06-14,2022,Evasterias troschelii,94,H,
KEP_B05_RI_04,Nuka Passage,2022-06-14,2022,Evasterias troschelii,109,H,
KEP_B05_RI_04,Nuka Passage,2022-06-14,2022,Evasterias troschelii,112,H,
KEP_B05_RI_04,Nuka Passage,2022-06-14,2022,Evasterias troschelii,114,H,
KEP_B05_RI_04,Nuka Passage,2022-06-14,2022,Evasterias troschelii,112,H,
KEP_B05_RI_04,Nuka Passage,2022-06-14,2022,Evasterias troschelii,89,H,
KEP_B05_RI_04,Nuka Passage,2022-06-14,2022,Evasterias troschelii,111,H,
KEP_B05_RI_04,Nuka Passage,2022-06-14,2022,Evasterias troschelii,105,H,
KEP_B05_RI_04,Nuka Passage,2022-06-14,2022,Evasterias troschelii,99,H,
KEP_B05_RI_04,Nuka Passage,2022-06-14,2022,Evasterias troschelii,87,H,
KEP_B05_RI_04,Nuka Passage,2022-06-14,2022,Evasterias troschelii,84,H,
KEP_B05_RI_04,Nuka Passage,2022-06-14,2022,Pisaster ochraceus,113,H,
KEP_B05_RI_04,Nuka Passage,2022-06-14,2022,Pisaster ochraceus,66,H,
KEP_B05_RI_04,Nuka Passage,2022-06-14,2022,Pisaster ochraceus,74,H,
KEP_B05_RI_04,Nuka Passage,2022-06-14,2022,Pisaster ochraceus,86,H,
KEP_B05_RI_04,Nuka Passage,2022-06-14,2022,Pisaster ochraceus,85,H,
KEP_B05_RI_04,Nuka Passage,2022-06-14,2022,Pisaster ochraceus,121,H,
KEP_B05_RI_04,Nuka Passage,2022-06-14,2022,Pisaster ochraceus,102,H,
KEP_B05_RI_04,Nuka Passage,2022-06-14,2022,Pisaster ochraceus,82,H,
KEP_B05_RI_04,Nuka Passage,2022-06-14,2022,Pisaster ochraceus,141,H,
KEP_B05_RI_04,Nuka Passage,2022-06-14,2022,Pisaster ochraceus,110,H,
KEP_B05_RI_04,Nuka Passage,2022-06-14,2022,Pisaster ochraceus,88,H,
KEP_B05_RI_04,Nuka Passage,2022-06-14,2022,Pisaster ochraceus,107,H,
KEP_B05_RI_04,Nuka Passage,2022-06-14,2022,Pisaster ochraceus,136,H,
KEP_B05_RI_04,Nuka Passage,2022-06-14,2022,Pisaster ochraceus,128,H,
KEP_B05_RI_04,Nuka Passage,2022-06-14,2022,Pisaster ochraceus,129,H,
KEP_B05_RI_04,Nuka Passage,2022-06-14,2022,Pisaster ochraceus,105,H,
KEP_B05_RI_04,Nuka Passage,2022-06-14,2022,Pisaster ochraceus,93,H,
KEP_B05_RI_04,Nuka Passage,2022-06-14,2022,Pisaster ochraceus,106,H,
KEP_B05_RI_04,Nuka Passage,2022-06-14,2022,Pisaster ochraceus,163,H,
KEP_B05_RI_04,Nuka Passage,2022-06-14,2022,Pisaster ochraceus,106,H,
KEP_B05_RI_04,Nuka Passage,2022-06-14,2022,Pisaster ochraceus,109,H,
KEP_B05_RI_04,Nuka Passage,2022-06-14,2022,Pisaster ochraceus,75,H,
KEP_B05_RI_04,Nuka Passage,2022-06-14,2022,Pisaster ochraceus,123,H,
KEP_B05_RI_04,Nuka Passage,2022-06-14,2022,Pisaster ochraceus,76,H,
KEP_B05_RI_04,Nuka Passage,2022-06-14,2022,Pisaster ochraceus,154,H,
KEP_B05_RI_04,Nuka Passage,2022-06-14,2022,Pycnopodia helianthoides,113,H,
KEP_B05_RI_04,Nuka Passage,2023-06-04,2023,Dermasterias imbricata,105,H,
KEP_B05_RI_04,Nuka Passage,2023-06-04,2023,Dermasterias imbricata,75,H,
KEP_B05_RI_04,Nuka Passage,2023-06-04,2023,Evasterias troschelii,55,H,
KEP_B05_RI_04,Nuka Passage,2023-06-04,2023,Evasterias troschelii,78,H,
KEP_B05_RI_04,Nuka Passage,2023-06-04,2023,Evasterias troschelii,50,H,
KEP_B05_RI_04,Nuka Passage,2023-06-04,2023,Evasterias troschelii,58,H,
KEP_B05_RI_04,Nuka Passage,2023-06-04,2023,Evasterias troschelii,85,H,
KEP_B05_RI_04,Nuka Passage,2023-06-04,2023,Pisaster ochraceus,108,H,
KEP_B05_RI_04,Nuka Passage,2023-06-04,2023,Pisaster ochraceus,114,H,
KEP_B05_RI_04,Nuka Passage,2023-06-04,2023,Pisaster ochraceus,112,H,
KEP_B05_RI_04,Nuka Passage,2023-06-04,2023,Pisaster ochraceus,133,H,
KEP_B05_RI_04,Nuka Passage,2023-06-04,2023,Pisaster ochraceus,89,H,
KEP_B05_RI_04,Nuka Passage,2023-06-04,2023,Pisaster ochraceus,122,H,
KEP_B05_RI_04,Nuka Passage,2023-06-04,2023,Pisaster ochraceus,68,H,
KEP_B05_RI_04,Nuka Passage,2023-06-04,2023,Pisaster ochraceus,90,H,
KEP_B05_RI_04,Nuka Passage,2023-06-04,2023,Pisaster ochraceus,123,H,
KEP_B05_RI_04,Nuka Passage,2023-06-04,2023,Pisaster ochraceus,105,H,
KEP_B05_RI_04,Nuka Passage,2023-06-04,2023,Pisaster ochraceus,104,H,
KEP_B05_RI_04,Nuka Passage,2023-06-04,2023,Pisaster ochraceus,76,H,
KEP_B05_RI_04,Nuka Passage,2023-06-04,2023,Pisaster ochraceus,84,H,
KEP_B05_RI_04,Nuka Passage,2023-06-04,2023,Pisaster ochraceus,88,H,
KEP_B05_RI_04,Nuka Passage,2023-06-04,2023,Pisaster ochraceus,126,H,
KEP_B05_RI_04,Nuka Passage,2023-06-04,2023,Pisaster ochraceus,59,H,
KEP_B05_RI_04,Nuka Passage,2023-06-04,2023,Pisaster ochraceus,50,H,
KEP_B05_RI_04,Nuka Passage,2023-06-04,2023,Pisaster ochraceus,130,H,
KEP_B05_RI_04,Nuka Passage,2023-06-04,2023,Pisaster ochraceus,55,H,
KEP_B05_RI_04,Nuka Passage,2023-06-04,2023,Pisaster ochraceus,105,H,
KEP_B05_RI_04,Nuka Passage,2023-06-04,2023,Pisaster ochraceus,155,H,
KEP_B05_RI_04,Nuka Passage,2023-06-04,2023,Pisaster ochraceus,112,H,
KEP_B05_RI_04,Nuka Passage,2023-06-04,2023,Pisaster ochraceus,60,H,
KEP_B05_RI_04,Nuka Passage,2023-06-04,2023,Pisaster ochraceus,78,H,
KEP_B05_RI_04,Nuka Passage,2023-06-04,2023,Pisaster ochraceus,152,H,
KEP_B05_RI_05,Harris Bay,2020-06-22,2020,Dermasterias imbricata,50,H,
KEP_B05_RI_05,Harris Bay,2020-06-22,2020,Dermasterias imbricata,56,H,
KEP_B05_RI_05,Harris Bay,2020-06-22,2020,Dermasterias imbricata,95,H,
KEP_B05_RI_05,Harris Bay,2020-06-22,2020,Dermasterias imbricata,100,H,
KEP_B05_RI_05,Harris Bay,2020-06-22,2020,Dermasterias imbricata,101,H,
KEP_B05_RI_05,Harris Bay,2020-06-22,2020,Pisaster ochraceus,35,H,
KEP_B05_RI_05,Harris Bay,2020-06-22,2020,Pisaster ochraceus,40,H,
KEP_B05_RI_05,Harris Bay,2020-06-22,2020,Pisaster ochraceus,56,H,
KEP_B05_RI_05,Harris Bay,2020-06-22,2020,Pisaster ochraceus,60,H,
KEP_B05_RI_05,Harris Bay,2020-06-22,2020,Pisaster ochraceus,78,H,
KEP_B05_RI_05,Harris Bay,2020-06-22,2020,Pisaster ochraceus,100,H,
KEP_B05_RI_05,Harris Bay,2020-06-22,2020,Pisaster ochraceus,115,H,
KEP_B05_RI_05,Harris Bay,2020-06-22,2020,Pisaster ochraceus,135,H,
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,Dermasterias imbricata,46,H,
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,Dermasterias imbricata,28,H,
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,Dermasterias imbricata,38,H,
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,Dermasterias imbricata,49,H,
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,Dermasterias imbricata,86,H,
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,Dermasterias imbricata,93,H,
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,Dermasterias imbricata,30,H,
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,Dermasterias imbricata,46,H,
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,Dermasterias imbricata,41,H,
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,Evasterias troschelii,43,H,
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,Pisaster ochraceus,74,H,
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,Pisaster ochraceus,49,H,
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,Pisaster ochraceus,62,H,
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,Pisaster ochraceus,88,H,
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,Pisaster ochraceus,121,H,
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,Pisaster ochraceus,163,H,
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,Pisaster ochraceus,52,H,
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,Pisaster ochraceus,59,H,
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,Pisaster ochraceus,61,H,
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,Pisaster ochraceus,63,H,
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,Pisaster ochraceus,48,H,
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,Pisaster ochraceus,47,H,
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,Pisaster ochraceus,33,H,
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,Pisaster ochraceus,116,H,
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,Pisaster ochraceus,42,H,
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,Pisaster ochraceus,89,H,
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,Pisaster ochraceus,59,H,
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,Pisaster ochraceus,184,H,
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,Pisaster ochraceus,152,H,
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,Pisaster ochraceus,90,H,
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,Pisaster ochraceus,98,H,
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,Pisaster ochraceus,62,H,
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,Pisaster ochraceus,53,H,
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,Pisaster ochraceus,66,H,
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,Pisaster ochraceus,47,H,
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Dermasterias imbricata,100,H,
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Dermasterias imbricata,55,H,
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Evasterias troschelii,75,H,
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Evasterias troschelii,49,H,
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Evasterias troschelii,26,H,
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Evasterias troschelii,35,H,
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Evasterias troschelii,30,H,
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Evasterias troschelii,35,H,
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Evasterias troschelii,69,H,
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Evasterias troschelii,39,H,
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Evasterias troschelii,27,H,
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Evasterias troschelii,21,H,
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Evasterias troschelii,40,H,
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Evasterias troschelii,70,H,
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Evasterias troschelii,70,H,
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Evasterias troschelii,58,H,
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Evasterias troschelii,37,H,
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Evasterias troschelii,30,H,
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Pisaster ochraceus,67,H,
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Pisaster ochraceus,63,H,
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Pisaster ochraceus,40,H,
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Pisaster ochraceus,67,H,
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Pisaster ochraceus,53,H,
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Pisaster ochraceus,56,H,
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Pisaster ochraceus,45,H,
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Pisaster ochraceus,37,H,
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Pisaster ochraceus,84,H,
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Pisaster ochraceus,70,H,
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Pisaster ochraceus,100,H,
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Pisaster ochraceus,80,H,
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Pisaster ochraceus,60,H,
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Pisaster ochraceus,35,H,
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Pisaster ochraceus,54,H,
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Pisaster ochraceus,36,H,
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Pisaster ochraceus,73,H,
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Pisaster ochraceus,80,H,
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Pisaster ochraceus,66,H,
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Pisaster ochraceus,65,H,
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Pisaster ochraceus,53,H,
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Pisaster ochraceus,50,H,
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Pisaster ochraceus,65,H,
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Pisaster ochraceus,78,H,
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Pisaster ochraceus,83,H,
KEP_B05_RI_05,Harris Bay,2023-06-08,2023,Dermasterias imbricata,85,H,
KEP_B05_RI_05,Harris Bay,2023-06-08,2023,Dermasterias imbricata,79,H,
KEP_B05_RI_05,Harris Bay,2023-06-08,2023,Evasterias troschelii,35,H,
KEP_B05_RI_05,Harris Bay,2023-06-08,2023,Pisaster ochraceus,110,H,
KEP_B05_RI_05,Harris Bay,2023-06-08,2023,Pisaster ochraceus,40,H,
KEP_B05_RI_05,Harris Bay,2023-06-08,2023,Pisaster ochraceus,200,H,
KEP_B05_RI_05,Harris Bay,2023-06-08,2023,Pisaster ochraceus,100,H,
KEP_B05_RI_05,Harris Bay,2023-06-08,2023,Pisaster ochraceus,50,H,
KEP_B05_RI_05,Harris Bay,2023-06-08,2023,Pisaster ochraceus,80,H,
KEP_B05_RI_05,Harris Bay,2023-06-08,2023,Pisaster ochraceus,110,H,
KEP_B05_RI_05,Harris Bay,2023-06-08,2023,Pisaster ochraceus,120,H,
KEP_B05_RI_05,Harris Bay,2023-06-08,2023,Pisaster ochraceus,130,H,
KEP_B05_RI_05,Harris Bay,2023-06-08,2023,Pisaster ochraceus,110,H,
KEP_B05_RI_05,Harris Bay,2023-06-08,2023,Pisaster ochraceus,95,H,
KEP_B05_RI_05,Harris Bay,2023-06-08,2023,Pisaster ochraceus,50,H,
KEP_B05_RI_05,Harris Bay,2023-06-08,2023,Pisaster ochraceus,150,H,
KEP_B05_RI_05,Harris Bay,2023-06-08,2023,Pisaster ochraceus,100,H,
KEP_B05_RI_05,Harris Bay,2023-06-08,2023,Pisaster ochraceus,90,H,
KEP_B05_RI_05,Harris Bay,2023-06-08,2023,Pisaster ochraceus,60,H,
KEP_B05_RI_05,Harris Bay,2023-06-08,2023,Pisaster ochraceus,60,H,
KEP_B05_RI_05,Harris Bay,2023-06-08,2023,Pisaster ochraceus,55,H,
KEP_B05_RI_05,Harris Bay,2023-06-08,2023,Pisaster ochraceus,80,H,
KEP_B05_RI_05,Harris Bay,2023-06-08,2023,Pisaster ochraceus,120,H,
KEP_B05_RI_05,Harris Bay,2023-06-08,2023,Pisaster ochraceus,90,H,
KEP_B05_RI_05,Harris Bay,2023-06-08,2023,Pisaster ochraceus,60,H,
KEP_B05_RI_05,Harris Bay,2023-06-08,2023,Pisaster ochraceus,110,H,
KEP_B05_RI_05,Harris Bay,2023-06-08,2023,Pisaster ochraceus,115,H,
KEP_B05_RI_05,Harris Bay,2023-06-08,2023,Pisaster ochraceus,75,H,
PWS_B08_RI_01,Hogan Bay,2020-07-07,2020,Dermasterias imbricata,18,H,
PWS_B08_RI_01,Hogan Bay,2020-07-07,2020,Dermasterias imbricata,23,H,
PWS_B08_RI_01,Hogan Bay,2020-07-07,2020,Dermasterias imbricata,25,H,
PWS_B08_RI_01,Hogan Bay,2020-07-07,2020,Dermasterias imbricata,25,H,
PWS_B08_RI_01,Hogan Bay,2020-07-07,2020,Dermasterias imbricata,28,H,
PWS_B08_RI_01,Hogan Bay,2020-07-07,2020,Dermasterias imbricata,28,H,
PWS_B08_RI_01,Hogan Bay,2020-07-07,2020,Dermasterias imbricata,28,H,
PWS_B08_RI_01,Hogan Bay,2020-07-07,2020,Dermasterias imbricata,33,H,
PWS_B08_RI_01,Hogan Bay,2020-07-07,2020,Dermasterias imbricata,33,H,
PWS_B08_RI_01,Hogan Bay,2020-07-07,2020,Dermasterias imbricata,35,H,
PWS_B08_RI_01,Hogan Bay,2020-07-07,2020,Dermasterias imbricata,38,H,
PWS_B08_RI_01,Hogan Bay,2020-07-07,2020,Dermasterias imbricata,38,H,
PWS_B08_RI_01,Hogan Bay,2020-07-07,2020,Dermasterias imbricata,38,H,
PWS_B08_RI_01,Hogan Bay,2020-07-07,2020,Dermasterias imbricata,40,H,
PWS_B08_RI_01,Hogan Bay,2020-07-07,2020,Dermasterias imbricata,40,H,
PWS_B08_RI_01,Hogan Bay,2020-07-07,2020,Dermasterias imbricata,40,H,
PWS_B08_RI_01,Hogan Bay,2020-07-07,2020,Dermasterias imbricata,43,H,
PWS_B08_RI_01,Hogan Bay,2020-07-07,2020,Dermasterias imbricata,43,H,
PWS_B08_RI_01,Hogan Bay,2020-07-07,2020,Dermasterias imbricata,43,H,
PWS_B08_RI_01,Hogan Bay,2020-07-07,2020,Dermasterias imbricata,43,H,
PWS_B08_RI_01,Hogan Bay,2020-07-07,2020,Dermasterias imbricata,43,H,
PWS_B08_RI_01,Hogan Bay,2020-07-07,2020,Dermasterias imbricata,45,H,
PWS_B08_RI_01,Hogan Bay,2020-07-07,2020,Dermasterias imbricata,45,H,
PWS_B08_RI_01,Hogan Bay,2020-07-07,2020,Dermasterias imbricata,45,H,
PWS_B08_RI_01,Hogan Bay,2020-07-07,2020,Dermasterias imbricata,45,H,
PWS_B08_RI_01,Hogan Bay,2020-07-07,2020,Dermasterias imbricata,45,H,
PWS_B08_RI_01,Hogan Bay,2020-07-07,2020,Dermasterias imbricata,45,H,
PWS_B08_RI_01,Hogan Bay,2020-07-07,2020,Dermasterias imbricata,48,H,
PWS_B08_RI_01,Hogan Bay,2020-07-07,2020,Dermasterias imbricata,48,H,
PWS_B08_RI_01,Hogan Bay,2020-07-07,2020,Dermasterias imbricata,48,H,
PWS_B08_RI_01,Hogan Bay,2020-07-07,2020,Dermasterias imbricata,48,H,
PWS_B08_RI_01,Hogan Bay,2020-07-07,2020,Dermasterias imbricata,48,H,
PWS_B08_RI_01,Hogan Bay,2020-07-07,2020,Dermasterias imbricata,50,H,
PWS_B08_RI_01,Hogan Bay,2020-07-07,2020,Dermasterias imbricata,50,H,
PWS_B08_RI_01,Hogan Bay,2020-07-07,2020,Dermasterias imbricata,53,H,
PWS_B08_RI_01,Hogan Bay,2020-07-07,2020,Dermasterias imbricata,53,H,
PWS_B08_RI_01,Hogan Bay,2020-07-07,2020,Dermasterias imbricata,55,H,
PWS_B08_RI_01,Hogan Bay,2020-07-07,2020,Dermasterias imbricata,55,H,
PWS_B08_RI_01,Hogan Bay,2020-07-07,2020,Dermasterias imbricata,58,H,
PWS_B08_RI_01,Hogan Bay,2020-07-07,2020,Dermasterias imbricata,58,H,
PWS_B08_RI_01,Hogan Bay,2020-07-07,2020,Dermasterias imbricata,60,H,
PWS_B08_RI_01,Hogan Bay,2020-07-07,2020,Dermasterias imbricata,60,H,
PWS_B08_RI_01,Hogan Bay,2020-07-07,2020,Dermasterias imbricata,63,H,
PWS_B08_RI_01,Hogan Bay,2020-07-07,2020,Dermasterias imbricata,65,H,
PWS_B08_RI_01,Hogan Bay,2020-07-07,2020,Dermasterias imbricata,70,H,
PWS_B08_RI_01,Hogan Bay,2020-07-07,2020,Dermasterias imbricata,73,H,
PWS_B08_RI_01,Hogan Bay,2020-07-07,2020,Dermasterias imbricata,73,H,
PWS_B08_RI_01,Hogan Bay,2020-07-07,2020,Dermasterias imbricata,73,H,
PWS_B08_RI_01,Hogan Bay,2020-07-07,2020,Dermasterias imbricata,75,H,
PWS_B08_RI_01,Hogan Bay,2020-07-07,2020,Dermasterias imbricata,110,H,
PWS_B08_RI_01,Hogan Bay,2020-07-07,2020,Dermasterias imbricata,165,H,*Mother of all Derms!
PWS_B08_RI_01,Hogan Bay,2020-07-07,2020,Pisaster ochraceus,65,H,
PWS_B08_RI_01,Hogan Bay,2020-07-07,2020,Pisaster ochraceus,83,H,
PWS_B08_RI_01,Hogan Bay,2020-07-07,2020,Pycnopodia helianthoides,45,H,
PWS_B08_RI_01,Hogan Bay,2021-05-26,2021,Dermasterias imbricata,55,H,
PWS_B08_RI_01,Hogan Bay,2021-05-26,2021,Dermasterias imbricata,35,H,"on data sheet recorded in cm, 3.5 cm"
PWS_B08_RI_01,Hogan Bay,2021-05-26,2021,Dermasterias imbricata,40,H,
PWS_B08_RI_01,Hogan Bay,2021-05-26,2021,Dermasterias imbricata,130,H,
PWS_B08_RI_01,Hogan Bay,2021-05-26,2021,Dermasterias imbricata,80,H,
PWS_B08_RI_01,Hogan Bay,2021-05-26,2021,Dermasterias imbricata,60,H,
PWS_B08_RI_01,Hogan Bay,2021-05-26,2021,Dermasterias imbricata,85,H,"on data sheet recorded in cm, 8.5 cm"
PWS_B08_RI_01,Hogan Bay,2021-05-26,2021,Dermasterias imbricata,40,H,
PWS_B08_RI_01,Hogan Bay,2021-05-26,2021,Dermasterias imbricata,60,H,
PWS_B08_RI_01,Hogan Bay,2021-05-26,2021,Dermasterias imbricata,30,H,
PWS_B08_RI_01,Hogan Bay,2021-05-26,2021,Dermasterias imbricata,40,H,
PWS_B08_RI_01,Hogan Bay,2021-05-26,2021,Dermasterias imbricata,30,H,
PWS_B08_RI_01,Hogan Bay,2021-05-26,2021,Dermasterias imbricata,60,H,
PWS_B08_RI_01,Hogan Bay,2021-05-26,2021,Dermasterias imbricata,60,H,
PWS_B08_RI_01,Hogan Bay,2021-05-26,2021,Dermasterias imbricata,50,H,
PWS_B08_RI_01,Hogan Bay,2021-05-26,2021,Dermasterias imbricata,50,H,
