SiteID,SiteName,SampleDate,Year,Elevation_Position,Quadrat_Num,Bed_Rock,Boulder,Cobble,Gravel,Sand_Mud,Other
KEP_B05_RI_04,Nuka Passage,2016-06-20,2016,Upper (1.5 m MLLW),8,100,0,0,0,0,0
KEP_B05_RI_04,Nuka Passage,2016-06-20,2016,Upper (1.5 m MLLW),9,100,0,0,0,0,0
KEP_B05_RI_04,Nuka Passage,2016-06-20,2016,Upper (1.5 m MLLW),10,100,0,0,0,0,0
KEP_B05_RI_04,Nuka Passage,2016-06-20,2016,Upper (1.5 m MLLW),11,0,100,0,0,0,0
KEP_B05_RI_04,Nuka Passage,2016-06-20,2016,Upper (1.5 m MLLW),12,100,0,0,0,0,0
KEP_B05_RI_04,Nuka Passage,2015-06-15,2015,Mid (0.5 m MLLW),1,100,0,0,0,0,0
KEP_B05_RI_04,Nuka Passage,2015-06-15,2015,Mid (0.5 m MLLW),2,100,0,0,0,0,0
KEP_B05_RI_04,Nuka Passage,2015-06-15,2015,Mid (0.5 m MLLW),3,100,0,0,0,0,0
KEP_B05_RI_04,Nuka Passage,2015-06-15,2015,Mid (0.5 m MLLW),4,100,0,0,0,0,0
KEP_B05_RI_04,Nuka Passage,2015-06-15,2015,Mid (0.5 m MLLW),5,100,0,0,0,0,0
KEP_B05_RI_04,Nuka Passage,2015-06-15,2015,Mid (0.5 m MLLW),6,100,0,0,0,0,0
KEP_B05_RI_04,Nuka Passage,2015-06-15,2015,Mid (0.5 m MLLW),7,0,100,0,0,0,0
KEP_B05_RI_04,Nuka Passage,2015-06-15,2015,Mid (0.5 m MLLW),8,100,0,0,0,0,0
KEP_B05_RI_04,Nuka Passage,2015-06-15,2015,Mid (0.5 m MLLW),9,0,50,50,0,0,0
KEP_B05_RI_04,Nuka Passage,2015-06-15,2015,Mid (0.5 m MLLW),10,0,70,30,0,0,0
KEP_B05_RI_04,Nuka Passage,2015-06-15,2015,Mid (0.5 m MLLW),11,0,100,0,0,0,0
KEP_B05_RI_04,Nuka Passage,2015-06-15,2015,Mid (0.5 m MLLW),12,20,80,0,0,0,0
KEP_B05_RI_04,Nuka Passage,2015-06-15,2015,Upper (1.5 m MLLW),1,100,0,0,0,0,0
KEP_B05_RI_04,Nuka Passage,2015-06-15,2015,Upper (1.5 m MLLW),2,100,0,0,0,0,0
KEP_B05_RI_04,Nuka Passage,2015-06-15,2015,Upper (1.5 m MLLW),3,100,0,0,0,0,0
KEP_B05_RI_04,Nuka Passage,2015-06-15,2015,Upper (1.5 m MLLW),4,100,0,0,0,0,0
KEP_B05_RI_04,Nuka Passage,2015-06-15,2015,Upper (1.5 m MLLW),5,100,0,0,0,0,0
KEP_B05_RI_04,Nuka Passage,2015-06-15,2015,Upper (1.5 m MLLW),6,100,0,0,0,0,0
KEP_B05_RI_04,Nuka Passage,2015-06-15,2015,Upper (1.5 m MLLW),7,100,0,0,0,0,0
KEP_B05_RI_04,Nuka Passage,2015-06-15,2015,Upper (1.5 m MLLW),8,100,0,0,0,0,0
KEP_B05_RI_04,Nuka Passage,2015-06-15,2015,Upper (1.5 m MLLW),9,100,0,0,0,0,0
KEP_B05_RI_04,Nuka Passage,2015-06-15,2015,Upper (1.5 m MLLW),10,0,20,80,0,0,0
KEP_B05_RI_04,Nuka Passage,2015-06-15,2015,Upper (1.5 m MLLW),11,0,50,50,0,0,0
KEP_B05_RI_04,Nuka Passage,2015-06-15,2015,Upper (1.5 m MLLW),12,100,0,0,0,0,0
KEP_B05_RI_04,Nuka Passage,2014-06-12,2014,Mid (0.5 m MLLW),1,100,0,0,0,0,0
KEP_B05_RI_04,Nuka Passage,2014-06-12,2014,Mid (0.5 m MLLW),2,100,0,0,0,0,0
KEP_B05_RI_04,Nuka Passage,2014-06-12,2014,Mid (0.5 m MLLW),3,100,0,0,0,0,0
KEP_B05_RI_04,Nuka Passage,2014-06-12,2014,Mid (0.5 m MLLW),4,100,0,0,0,0,0
KEP_B05_RI_04,Nuka Passage,2014-06-12,2014,Mid (0.5 m MLLW),5,100,0,0,0,0,0
KEP_B05_RI_04,Nuka Passage,2014-06-12,2014,Mid (0.5 m MLLW),6,100,0,0,0,0,0
KEP_B05_RI_04,Nuka Passage,2014-06-12,2014,Mid (0.5 m MLLW),7,100,0,0,0,0,0
KEP_B05_RI_04,Nuka Passage,2014-06-12,2014,Mid (0.5 m MLLW),8,0,0,75,25,0,0
KEP_B05_RI_04,Nuka Passage,2014-06-12,2014,Mid (0.5 m MLLW),9,0,100,0,0,0,0
KEP_B05_RI_04,Nuka Passage,2014-06-12,2014,Mid (0.5 m MLLW),10,0,0,100,0,0,0
KEP_B05_RI_04,Nuka Passage,2014-06-12,2014,Mid (0.5 m MLLW),11,0,100,0,0,0,0
KEP_B05_RI_04,Nuka Passage,2014-06-12,2014,Mid (0.5 m MLLW),12,0,25,75,0,0,0
KEP_B05_RI_04,Nuka Passage,2014-06-12,2014,Upper (1.5 m MLLW),1,100,0,0,0,0,0
KEP_B05_RI_04,Nuka Passage,2014-06-12,2014,Upper (1.5 m MLLW),2,100,0,0,0,0,0
KEP_B05_RI_04,Nuka Passage,2014-06-12,2014,Upper (1.5 m MLLW),3,100,0,0,0,0,0
KEP_B05_RI_04,Nuka Passage,2014-06-12,2014,Upper (1.5 m MLLW),4,100,0,0,0,0,0
KEP_B05_RI_04,Nuka Passage,2014-06-12,2014,Upper (1.5 m MLLW),5,100,0,0,0,0,0
KEP_B05_RI_04,Nuka Passage,2014-06-12,2014,Upper (1.5 m MLLW),6,100,0,0,0,0,0
KEP_B05_RI_04,Nuka Passage,2014-06-12,2014,Upper (1.5 m MLLW),7,100,0,0,0,0,0
KEP_B05_RI_04,Nuka Passage,2014-06-12,2014,Upper (1.5 m MLLW),8,100,0,0,0,0,0
KEP_B05_RI_04,Nuka Passage,2014-06-12,2014,Upper (1.5 m MLLW),9,100,0,0,0,0,0
KEP_B05_RI_04,Nuka Passage,2014-06-12,2014,Upper (1.5 m MLLW),10,0,40,60,0,0,0
KEP_B05_RI_04,Nuka Passage,2014-06-12,2014,Upper (1.5 m MLLW),11,0,25,75,0,0,0
KEP_B05_RI_04,Nuka Passage,2014-06-12,2014,Upper (1.5 m MLLW),12,0,60,40,0,0,0
KEP_B05_RI_05,Harris Bay,2023-06-08,2023,Mid (0.5 m MLLW),1,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2023-06-08,2023,Mid (0.5 m MLLW),2,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2023-06-08,2023,Mid (0.5 m MLLW),3,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2023-06-08,2023,Mid (0.5 m MLLW),4,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2023-06-08,2023,Mid (0.5 m MLLW),5,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2023-06-08,2023,Mid (0.5 m MLLW),6,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2023-06-08,2023,Mid (0.5 m MLLW),7,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2023-06-08,2023,Mid (0.5 m MLLW),8,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2023-06-08,2023,Mid (0.5 m MLLW),9,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2023-06-08,2023,Mid (0.5 m MLLW),10,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2023-06-08,2023,Mid (0.5 m MLLW),11,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2023-06-08,2023,Mid (0.5 m MLLW),12,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2023-06-08,2023,Upper (1.5 m MLLW),1,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2023-06-08,2023,Upper (1.5 m MLLW),2,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2023-06-08,2023,Upper (1.5 m MLLW),3,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2023-06-08,2023,Upper (1.5 m MLLW),4,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2023-06-08,2023,Upper (1.5 m MLLW),5,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2023-06-08,2023,Upper (1.5 m MLLW),6,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2023-06-08,2023,Upper (1.5 m MLLW),7,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2023-06-08,2023,Upper (1.5 m MLLW),8,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2023-06-08,2023,Upper (1.5 m MLLW),9,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2023-06-08,2023,Upper (1.5 m MLLW),10,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2023-06-08,2023,Upper (1.5 m MLLW),11,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2023-06-08,2023,Upper (1.5 m MLLW),12,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Mid (0.5 m MLLW),1,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Mid (0.5 m MLLW),2,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Mid (0.5 m MLLW),3,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Mid (0.5 m MLLW),4,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Mid (0.5 m MLLW),5,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Mid (0.5 m MLLW),6,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Mid (0.5 m MLLW),7,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Mid (0.5 m MLLW),8,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Mid (0.5 m MLLW),9,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Mid (0.5 m MLLW),10,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Mid (0.5 m MLLW),11,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Mid (0.5 m MLLW),12,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Upper (1.5 m MLLW),1,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Upper (1.5 m MLLW),2,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Upper (1.5 m MLLW),3,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Upper (1.5 m MLLW),4,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Upper (1.5 m MLLW),5,95,0,5,0,0,0
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Upper (1.5 m MLLW),6,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Upper (1.5 m MLLW),7,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Upper (1.5 m MLLW),8,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Upper (1.5 m MLLW),9,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Upper (1.5 m MLLW),10,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Upper (1.5 m MLLW),11,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2022-06-17,2022,Upper (1.5 m MLLW),12,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,Mid (0.5 m MLLW),1,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,Mid (0.5 m MLLW),2,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,Mid (0.5 m MLLW),3,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,Mid (0.5 m MLLW),4,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,Mid (0.5 m MLLW),5,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,Mid (0.5 m MLLW),6,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,Mid (0.5 m MLLW),7,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,Mid (0.5 m MLLW),8,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,Mid (0.5 m MLLW),9,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,Mid (0.5 m MLLW),10,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,Mid (0.5 m MLLW),11,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,Mid (0.5 m MLLW),12,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,Upper (1.5 m MLLW),1,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,Upper (1.5 m MLLW),2,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,Upper (1.5 m MLLW),3,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,Upper (1.5 m MLLW),4,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,Upper (1.5 m MLLW),5,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,Upper (1.5 m MLLW),6,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,Upper (1.5 m MLLW),7,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,Upper (1.5 m MLLW),8,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,Upper (1.5 m MLLW),9,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,Upper (1.5 m MLLW),10,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,Upper (1.5 m MLLW),11,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2021-06-27,2021,Upper (1.5 m MLLW),12,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2019-06-19,2019,Mid (0.5 m MLLW),1,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2019-06-19,2019,Mid (0.5 m MLLW),2,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2019-06-19,2019,Mid (0.5 m MLLW),3,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2019-06-19,2019,Mid (0.5 m MLLW),4,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2019-06-19,2019,Mid (0.5 m MLLW),5,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2019-06-19,2019,Mid (0.5 m MLLW),6,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2019-06-19,2019,Mid (0.5 m MLLW),7,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2019-06-19,2019,Mid (0.5 m MLLW),8,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2019-06-19,2019,Mid (0.5 m MLLW),9,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2019-06-19,2019,Mid (0.5 m MLLW),10,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2019-06-19,2019,Mid (0.5 m MLLW),11,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2019-06-19,2019,Mid (0.5 m MLLW),12,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2019-06-19,2019,Upper (1.5 m MLLW),1,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2019-06-19,2019,Upper (1.5 m MLLW),2,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2019-06-19,2019,Upper (1.5 m MLLW),3,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2019-06-19,2019,Upper (1.5 m MLLW),4,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2019-06-19,2019,Upper (1.5 m MLLW),5,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2019-06-19,2019,Upper (1.5 m MLLW),6,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2019-06-19,2019,Upper (1.5 m MLLW),7,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2019-06-19,2019,Upper (1.5 m MLLW),8,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2019-06-19,2019,Upper (1.5 m MLLW),9,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2019-06-19,2019,Upper (1.5 m MLLW),10,97,0,3,0,0,0
KEP_B05_RI_05,Harris Bay,2019-06-19,2019,Upper (1.5 m MLLW),11,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2019-06-19,2019,Upper (1.5 m MLLW),12,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2018-06-15,2018,Mid (0.5 m MLLW),1,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2018-06-15,2018,Mid (0.5 m MLLW),2,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2018-06-15,2018,Mid (0.5 m MLLW),3,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2018-06-15,2018,Mid (0.5 m MLLW),4,80,15,5,0,0,0
KEP_B05_RI_05,Harris Bay,2018-06-15,2018,Mid (0.5 m MLLW),5,75,15,10,0,0,0
KEP_B05_RI_05,Harris Bay,2018-06-15,2018,Mid (0.5 m MLLW),6,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2018-06-15,2018,Mid (0.5 m MLLW),7,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2018-06-15,2018,Mid (0.5 m MLLW),8,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2018-06-15,2018,Mid (0.5 m MLLW),9,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2018-06-15,2018,Mid (0.5 m MLLW),10,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2018-06-15,2018,Mid (0.5 m MLLW),11,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2018-06-15,2018,Mid (0.5 m MLLW),12,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2018-06-15,2018,Upper (1.5 m MLLW),1,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2018-06-15,2018,Upper (1.5 m MLLW),2,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2018-06-15,2018,Upper (1.5 m MLLW),3,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2018-06-15,2018,Upper (1.5 m MLLW),4,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2018-06-15,2018,Upper (1.5 m MLLW),5,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2018-06-15,2018,Upper (1.5 m MLLW),6,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2018-06-15,2018,Upper (1.5 m MLLW),7,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2018-06-15,2018,Upper (1.5 m MLLW),8,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2018-06-15,2018,Upper (1.5 m MLLW),9,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2018-06-15,2018,Upper (1.5 m MLLW),10,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2018-06-15,2018,Upper (1.5 m MLLW),11,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2018-06-15,2018,Upper (1.5 m MLLW),12,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2017-06-25,2017,Mid (0.5 m MLLW),1,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2017-06-25,2017,Mid (0.5 m MLLW),2,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2017-06-25,2017,Mid (0.5 m MLLW),3,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2017-06-25,2017,Mid (0.5 m MLLW),4,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2017-06-25,2017,Mid (0.5 m MLLW),5,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2017-06-25,2017,Mid (0.5 m MLLW),6,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2017-06-25,2017,Mid (0.5 m MLLW),7,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2017-06-25,2017,Mid (0.5 m MLLW),8,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2017-06-25,2017,Mid (0.5 m MLLW),9,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2017-06-25,2017,Mid (0.5 m MLLW),10,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2017-06-25,2017,Mid (0.5 m MLLW),11,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2017-06-25,2017,Mid (0.5 m MLLW),12,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2017-06-25,2017,Upper (1.5 m MLLW),1,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2017-06-25,2017,Upper (1.5 m MLLW),2,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2017-06-25,2017,Upper (1.5 m MLLW),3,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2017-06-25,2017,Upper (1.5 m MLLW),4,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2017-06-25,2017,Upper (1.5 m MLLW),5,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2017-06-25,2017,Upper (1.5 m MLLW),6,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2017-06-25,2017,Upper (1.5 m MLLW),7,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2017-06-25,2017,Upper (1.5 m MLLW),8,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2017-06-25,2017,Upper (1.5 m MLLW),9,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2017-06-25,2017,Upper (1.5 m MLLW),10,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2017-06-25,2017,Upper (1.5 m MLLW),11,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2017-06-25,2017,Upper (1.5 m MLLW),12,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2016-06-22,2016,Mid (0.5 m MLLW),1,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2016-06-22,2016,Mid (0.5 m MLLW),2,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2016-06-22,2016,Mid (0.5 m MLLW),3,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2016-06-22,2016,Mid (0.5 m MLLW),4,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2016-06-22,2016,Mid (0.5 m MLLW),5,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2016-06-22,2016,Mid (0.5 m MLLW),6,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2016-06-22,2016,Mid (0.5 m MLLW),7,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2016-06-22,2016,Mid (0.5 m MLLW),8,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2016-06-22,2016,Mid (0.5 m MLLW),9,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2016-06-22,2016,Mid (0.5 m MLLW),10,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2016-06-22,2016,Mid (0.5 m MLLW),11,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2016-06-22,2016,Mid (0.5 m MLLW),12,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2016-06-22,2016,Upper (1.5 m MLLW),1,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2016-06-22,2016,Upper (1.5 m MLLW),2,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2016-06-22,2016,Upper (1.5 m MLLW),3,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2016-06-22,2016,Upper (1.5 m MLLW),4,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2016-06-22,2016,Upper (1.5 m MLLW),5,75,0,25,0,0,0
KEP_B05_RI_05,Harris Bay,2016-06-22,2016,Upper (1.5 m MLLW),6,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2016-06-22,2016,Upper (1.5 m MLLW),7,70,0,30,0,0,0
KEP_B05_RI_05,Harris Bay,2016-06-22,2016,Upper (1.5 m MLLW),8,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2016-06-22,2016,Upper (1.5 m MLLW),9,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2016-06-22,2016,Upper (1.5 m MLLW),10,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2016-06-22,2016,Upper (1.5 m MLLW),11,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2016-06-22,2016,Upper (1.5 m MLLW),12,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2015-06-19,2015,Mid (0.5 m MLLW),1,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2015-06-19,2015,Mid (0.5 m MLLW),2,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2015-06-19,2015,Mid (0.5 m MLLW),3,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2015-06-19,2015,Mid (0.5 m MLLW),4,95,5,0,0,0,0
KEP_B05_RI_05,Harris Bay,2015-06-19,2015,Mid (0.5 m MLLW),5,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2015-06-19,2015,Mid (0.5 m MLLW),6,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2015-06-19,2015,Mid (0.5 m MLLW),7,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2015-06-19,2015,Mid (0.5 m MLLW),8,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2015-06-19,2015,Mid (0.5 m MLLW),9,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2015-06-19,2015,Mid (0.5 m MLLW),10,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2015-06-19,2015,Mid (0.5 m MLLW),11,95,0,5,0,0,0
KEP_B05_RI_05,Harris Bay,2015-06-19,2015,Mid (0.5 m MLLW),12,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2015-06-19,2015,Upper (1.5 m MLLW),1,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2015-06-19,2015,Upper (1.5 m MLLW),2,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2015-06-19,2015,Upper (1.5 m MLLW),3,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2015-06-19,2015,Upper (1.5 m MLLW),4,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2015-06-19,2015,Upper (1.5 m MLLW),5,95,0,5,0,0,0
KEP_B05_RI_05,Harris Bay,2015-06-19,2015,Upper (1.5 m MLLW),6,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2015-06-19,2015,Upper (1.5 m MLLW),7,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2015-06-19,2015,Upper (1.5 m MLLW),8,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2015-06-19,2015,Upper (1.5 m MLLW),9,100,0,0,0,0,0
KEP_B05_RI_05,Harris Bay,2015-06-19,2015,Upper (1.5 m MLLW),10,100,0,0,0,0,0
